"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
80,44,56,68,63,17
91,50,52,89,65,20
87,44,56,75,59,20
65,48,44,69,82,17
88,58,61,85,74,27
70,46,41,75,66,13
101,47,57,91,75,18
81,55,61,75,59,18
75,53,52,76,70,14
90,39,45,84,77,22
96,44,64,76,64,24
90,55,57,88,78,18
75,59,47,87,78,17
93,51,54,90,80,12
83,50,50,83,72,21
81,49,51,79,79,17
88,45,47,86,70,14
74,59,36,97,89,25
84,46,48,82,87,30
80,52,49,83,64,13
84,55,53,86,69,20
86,51,53,84,68,17
67,62,44,85,66,16
96,48,54,90,65,25
72,38,46,64,56,18
77,46,47,76,70,17
70,46,47,69,62,24
71,56,40,87,72,25
84,46,53,77,59,18
77,42,46,73,63,16
74,44,43,75,74,13
77,36,58,55,62,16
94,45,42,97,79,21
85,50,59,76,48,29
61,51,39,73,80,17
63,51,49,65,69,20
88,61,58,91,69,22
77,55,56,76,63,24
83,44,53,74,65,20
87,51,51,87,65,28
78,47,35,90,78,15
77,45,37,85,70,15
62,50,37,75,79,18
82,61,64,79,62,19
75,55,57,73,57,16
86,47,47,86,70,15
90,43,52,81,76,17
70,43,39,74,76,15
84,47,41,90,74,20
86,57,69,74,57,16
96,54,63,87,73,22
71,53,42,82,67,20
68,47,45,70,65,17
66,61,67,60,57,34
80,40,53,67,63,23
79,41,36,84,76,14
82,32,31,83,71,30
82,49,53,78,73,23
84,40,38,86,74,10
65,44,46,63,61,21
92,49,49,92,68,16
77,47,52,72,64,22
87,42,58,71,70,17
64,55,59,60,53,29
70,58,38,90,84,12
76,55,46,85,69,13
83,48,37,94,87,17
78,36,38,76,69,25
87,54,52,89,71,22
73,52,43,82,79,19
86,52,56,82,62,21
73,47,47,73,71,22
87,59,61,85,61,21
77,51,44,84,71,14
81,47,36,92,82,19
80,52,42,90,85,16
80,51,49,82,71,19
84,50,52,82,70,24
71,50,40,81,71,20
86,53,57,82,58,18
88,50,52,86,71,19
68,44,41,71,68,19
74,43,48,69,67,18
80,44,44,80,69,17
77,56,59,74,57,18
87,37,50,74,65,19
81,50,51,80,69,12
72,61,51,82,71,16
94,46,32,108,81,20
89,40,44,85,79,20
104,55,70,89,60,24
83,34,40,77,75,14
69,54,55,68,60,23
79,47,45,81,71,36
93,52,64,81,62,19
78,44,49,73,64,18
69,54,39,84,73,17
81,47,48,80,71,20
71,56,38,89,92,13
91,53,50,94,69,23
84,52,57,79,65,14
85,47,58,74,64,19
77,44,41,80,75,13
75,62,48,89,83,18
82,46,39,89,80,17
63,37,35,65,56,21
84,40,35,89,80,14
83,42,45,80,61,18
78,50,53,75,54,22
70,52,42,80,81,14
88,48,61,75,57,17
72,53,43,82,80,22
67,45,48,64,61,15
76,46,53,69,68,23
87,49,57,79,69,25
73,55,51,77,64,18
60,49,42,67,71,23
102,49,58,93,70,19
76,47,48,75,69,16
85,62,50,97,75,25
65,47,42,70,77,15
89,60,65,84,61,18
82,58,60,80,67,18
78,50,54,74,67,22
71,59,37,93,89,23
74,50,46,78,68,19
81,45,55,71,73,20
74,53,55,72,62,31
76,42,40,78,85,32
76,49,45,80,68,18
77,51,52,76,76,24
70,53,41,82,83,20
90,43,44,89,73,15
84,52,48,88,71,18
85,43,38,90,79,18
76,46,46,76,63,16
96,49,54,91,60,21
64,59,52,71,75,22
86,47,44,89,66,23
79,51,49,81,63,19
93,53,65,81,65,19
79,54,45,88,71,9
83,44,49,78,71,14
66,42,46,62,56,17
73,48,40,81,74,18
83,52,64,71,50,16
67,42,39,70,80,23
101,53,55,99,73,17
78,51,56,73,71,19
110,39,54,95,63,27
90,43,55,78,68,27
93,46,39,100,78,21
67,54,43,78,75,22
74,45,41,78,73,15
72,52,48,76,73,23
80,47,45,82,77,14
81,50,46,85,72,21
89,49,42,96,71,18
73,44,39,78,77,10
73,52,50,75,66,22
95,50,59,86,62,23
74,67,52,89,75,15
71,41,52,60,66,27
91,46,65,72,63,18
78,56,43,91,75,18
73,48,59,62,62,20
74,42,39,77,71,20
73,48,50,71,69,16
81,43,49,75,65,21
80,53,54,79,64,23
83,56,49,90,75,17
88,50,49,89,61,21
82,58,65,75,65,23
70,51,46,75,65,14
69,52,53,68,59,21
73,52,40,85,78,21
65,62,45,82,58,15
95,44,64,75,60,18
81,58,55,84,57,22
77,42,39,80,70,19
71,35,37,69,69,20
89,48,53,84,61,23
85,46,43,88,84,20
91,46,37,100,82,15
63,53,55,61,67,26
83,50,47,86,64,22
62,57,50,69,70,19
83,46,35,94,91,15
68,49,50,67,63,20
84,42,43,83,79,28
82,43,50,75,59,36
78,63,58,83,64,21
93,66,72,87,61,17
80,48,38,90,72,23
85,37,33,89,79,29
82,48,44,86,74,25
86,40,39,87,67,16
86,53,58,81,63,18
79,50,52,77,62,22
77,57,42,92,86,22
83,47,60,70,60,16
78,49,43,84,77,18
93,43,56,80,70,18
69,60,52,77,80,20
83,39,54,68,65,15
96,61,59,98,62,19
84,44,38,90,84,22
67,43,43,67,75,22
89,39,35,93,81,21
95,53,41,107,86,15
91,46,56,81,75,23
68,62,54,76,59,21
77,48,56,69,58,14
81,51,50,82,67,17
71,49,47,73,77,17
80,49,36,93,85,21
82,36,50,68,65,23
74,42,47,69,66,18
72,54,45,81,73,20
77,50,52,75,69,16
80,50,44,86,80,19
96,67,64,99,61,26
74,49,48,75,80,26
81,50,57,74,67,16
75,48,47,76,75,21
89,42,51,80,65,24
71,52,42,81,79,12
81,52,56,77,65,21
82,59,56,85,70,18
81,43,45,79,68,15
83,40,42,81,66,15
92,41,39,94,74,22
69,53,38,84,79,21
73,68,56,85,68,17
73,52,43,82,73,17
69,53,35,87,73,33
87,47,47,87,67,26
86,41,47,80,66,14
79,49,54,74,61,24
74,60,46,88,88,20
75,55,58,72,64,24
67,39,35,71,71,18
82,52,39,95,74,25
66,56,33,89,92,19
73,43,52,64,66,17
74,34,31,77,72,18
65,51,41,75,79,22
84,52,59,77,66,29
88,57,39,106,77,28
77,54,50,81,62,20
68,56,48,76,71,14
83,52,51,84,77,18
74,68,61,81,75,22
94,52,50,96,79,19
66,63,52,77,49,14
78,54,50,82,60,19
83,59,51,91,81,17
83,43,55,71,55,10
83,52,58,77,62,18
66,39,41,64,63,22
89,43,47,85,71,27
71,58,56,73,68,27
72,53,52,73,61,23
73,74,48,99,75,17
68,44,42,70,73,21
84,52,57,79,77,14
82,59,45,96,65,23
82,35,39,78,73,13
91,46,31,106,86,20
84,55,50,89,75,19
71,32,37,66,76,20
84,55,50,89,75,18
82,46,47,81,71,23
79,47,43,83,79,20
84,51,55,80,65,19
63,50,53,60,53,21
81,72,55,98,73,25
81,65,53,93,68,21
82,45,44,83,64,17
78,39,40,77,70,23
64,64,51,77,57,23
82,45,27,100,94,23
86,43,52,77,67,17
65,42,34,73,68,33
65,41,35,71,88,25
61,36,39,58,77,23
77,55,63,69,70,27
75,45,49,71,66,15
61,46,38,69,75,13
78,42,49,71,67,21
73,49,51,71,66,14
66,56,45,77,72,22
94,47,39,102,80,19
87,38,56,69,45,23
81,41,46,76,70,18
66,53,40,79,82,26
71,60,47,84,76,16
78,50,55,73,65,20
85,67,57,95,74,24
78,39,26,91,87,24
82,76,56,102,75,9
76,46,47,75,66,15
85,49,55,79,65,22
77,68,65,80,53,13
71,37,26,82,74,11
83,40,55,68,56,17
79,54,51,82,65,18
69,43,45,67,64,17
77,65,61,81,61,16
81,55,47,89,75,17
83,43,56,70,59,15
91,44,47,88,80,13
55,46,39,62,58,19
89,62,58,93,71,18
104,49,50,103,75,19
86,45,41,90,76,20
93,45,54,84,74,15
75,56,50,81,72,19
99,40,48,91,73,18
87,51,39,99,85,20
79,66,61,84,62,14
73,63,41,95,89,19
83,37,39,81,74,24
78,46,58,66,72,24
64,49,37,76,80,24
86,56,50,92,66,15
79,57,47,89,70,15
64,50,43,71,66,11
74,50,41,83,75,13
95,44,45,94,84,23
95,50,45,100,69,22
93,61,62,92,80,23
84,51,43,92,76,14
77,38,43,72,72,21
76,44,37,83,80,20
78,48,50,76,61,15
83,48,35,96,67,15
69,48,49,68,57,14
67,64,50,81,69,16
88,52,56,84,75,18
85,48,49,84,71,19
68,44,32,80,77,19
59,47,43,63,61,22
83,43,38,88,82,23
92,44,51,85,63,20
86,54,67,73,69,22
77,59,41,95,86,19
76,49,56,69,58,32
67,46,35,78,75,25
77,54,55,76,58,14
78,56,54,80,66,25
92,46,44,94,73,20
79,54,46,87,80,19
90,44,57,77,73,14
86,51,51,86,65,15
84,50,45,89,69,29
92,44,48,88,73,22
85,41,47,79,62,18
70,55,39,86,70,23
77,58,55,80,70,23
66,48,59,55,65,33
89,37,45,81,56,22
85,68,71,82,56,17
72,54,49,77,73,18
80,57,44,93,84,16
80,42,53,69,61,24
83,58,52,89,62,18
80,43,48,75,66,17
70,57,40,87,81,26
87,58,51,94,75,22
95,48,58,85,59,23
81,54,48,87,64,24
80,44,51,73,65,21
65,53,43,75,71,27
69,44,31,82,91,20
77,51,44,84,64,23
74,56,45,85,69,17
81,50,48,83,65,18
87,46,37,96,92,16
88,51,56,83,74,14
78,58,45,91,85,23
87,51,40,98,77,19
78,60,55,83,74,16
80,53,53,80,61,28
80,58,62,76,61,24
68,50,35,83,80,23
80,50,58,72,59,18
84,63,58,89,70,20
93,56,64,85,63,22
105,57,64,98,64,24
80,50,50,80,71,15
82,39,52,69,59,24
73,42,45,70,75,19
84,38,50,72,64,32
81,49,47,83,70,18
81,58,49,90,73,16
84,43,48,79,71,14
67,36,34,69,79,18
85,55,55,85,78,21
88,45,48,85,75,16
90,44,52,82,62,16
93,62,59,96,71,22
70,45,49,66,65,18
68,59,40,87,79,12
90,52,61,81,62,23
80,40,48,72,66,17
66,53,42,77,64,13
84,51,51,84,71,27
82,41,45,78,64,13
88,50,49,89,76,17
72,59,43,88,70,19
90,50,51,89,78,20
88,58,49,97,81,27
87,49,56,80,69,28
83,59,57,85,68,18
64,54,53,65,55,12
89,44,49,84,62,19
80,51,55,76,77,32
83,32,45,70,70,15
77,60,49,88,76,21
81,48,42,87,76,31
89,48,45,92,73,20
74,50,28,96,91,19
79,57,48,88,76,13
81,64,58,87,69,22
87,48,50,85,79,26
87,54,56,85,68,19
71,51,45,77,56,19
93,57,60,90,64,14
85,54,53,86,71,10
82,41,47,76,68,25
90,45,58,77,54,20
83,56,56,83,66,16
75,58,45,88,62,15
74,46,41,79,82,18
87,52,48,91,77,20
83,44,48,79,70,30
62,41,41,62,78,20
89,53,51,91,77,23
75,48,49,74,62,19
87,45,47,85,74,27
78,43,44,77,68,18
82,50,48,84,74,10
71,43,36,78,78,21
75,42,52,65,65,18
74,60,66,68,57,26
78,58,52,84,72,24
67,60,57,70,63,25
78,28,39,67,71,17
73,55,46,82,70,24
71,53,36,88,85,17
93,55,68,80,50,19
81,42,44,79,77,19
90,44,39,95,79,19
88,41,59,70,61,25
87,33,48,72,72,22
85,54,51,88,71,21
72,41,40,73,58,21
83,45,61,67,65,16
90,53,53,90,68,21
80,40,37,83,76,18
74,34,44,64,63,17
87,46,43,90,79,22
84,49,45,88,81,17
74,60,43,91,80,22
81,56,45,92,70,30
77,58,54,81,65,17
69,55,58,66,65,23
98,51,61,88,65,27
70,38,46,62,74,25
76,63,53,86,73,28
62,57,53,66,69,15
76,42,46,72,65,18
80,54,60,74,62,19
78,47,51,74,69,12
95,55,65,85,67,15
73,46,49,70,68,17
82,48,62,68,76,27
92,50,57,85,70,24
79,47,46,80,72,20
64,46,31,79,80,26
84,41,50,75,71,14
70,53,46,77,68,24
84,37,39,82,68,18
91,52,57,86,70,21
88,39,44,83,72,19
73,56,53,76,67,24
80,41,45,76,69,21
72,40,39,73,64,17
87,32,38,81,74,17
81,62,56,87,65,21
79,59,67,71,61,21
86,58,60,84,67,19
85,53,44,94,77,16
74,52,39,87,78,14
87,50,51,86,62,14
84,58,63,79,62,17
66,44,35,75,87,17
80,43,41,82,66,22
99,55,58,96,69,27
71,62,51,82,69,18
81,58,56,83,65,12
81,61,55,87,67,24
85,54,62,77,60,13
79,61,58,82,62,12
73,67,61,79,61,21
78,44,51,71,64,18
67,44,31,80,81,20
73,35,46,62,58,19
80,42,50,72,69,24
68,40,36,72,76,20
81,51,40,92,77,22
84,54,49,89,73,18
80,64,60,84,70,21
88,54,57,85,67,28
76,49,48,77,63,19
83,45,49,79,72,21
75,54,44,85,74,20
77,36,46,67,67,23
74,43,55,62,67,18
66,62,49,79,75,26
73,61,53,81,65,25
76,49,51,74,59,20
91,44,47,88,75,30
92,56,47,101,81,33
86,47,49,84,65,19
91,51,63,79,57,26
84,37,34,87,76,13
94,51,64,81,66,15
88,36,47,77,76,27
83,61,55,89,62,17
80,62,62,80,68,22
74,46,49,71,75,23
82,49,61,70,54,24
81,47,33,95,91,17
72,44,43,73,71,15
74,48,47,75,64,19
79,54,54,79,71,17
67,46,38,75,76,16
82,41,45,78,70,22
72,60,49,83,68,21
90,73,66,97,69,27
90,53,56,87,65,20
103,55,70,88,56,20
85,64,55,94,81,20
77,46,60,63,58,17
77,52,34,95,92,18
85,55,46,94,84,15
89,54,49,94,73,25
73,51,48,76,80,25
61,45,41,65,74,23
79,59,63,75,63,18
77,49,40,86,82,18
79,58,45,92,84,25
90,43,42,91,81,29
92,42,33,101,84,23
69,57,43,83,73,16
94,59,53,100,77,30
73,49,55,67,45,21
83,64,44,103,76,22
91,45,54,82,68,20
80,75,53,102,78,18
73,58,41,90,83,17
92,70,72,90,66,21
100,49,46,103,76,28
81,49,65,65,56,22
78,61,40,99,85,24
85,50,63,72,62,19
98,47,47,98,69,20
89,43,53,79,71,21
66,56,54,68,64,20
75,58,50,83,71,23
84,47,47,84,74,19
80,57,50,87,78,16
78,44,51,71,72,33
75,59,54,80,69,18
82,64,52,94,77,14
81,53,57,77,54,13
88,54,54,88,74,20
66,60,54,72,72,22
99,51,56,94,71,22
86,39,43,82,72,19
95,54,57,92,74,21
89,42,50,81,84,18
100,42,65,77,57,15
68,55,49,74,74,15
67,43,44,66,76,24
86,49,60,75,55,23
77,60,58,79,66,18
79,59,49,89,69,26
74,58,54,78,57,25
78,51,36,93,87,26
95,58,62,91,73,22
82,53,46,89,79,24
63,44,48,59,63,25
69,41,30,80,79,24
69,48,40,77,64,13
79,50,51,78,78,18
80,52,54,78,69,35
79,59,60,78,71,21
98,46,59,85,59,13
90,50,50,90,74,18
85,40,45,80,73,22
76,53,52,77,73,25
71,39,48,62,58,12
70,58,50,78,67,27
103,51,51,103,76,22
89,47,49,87,82,27
73,49,50,72,67,19
68,55,52,71,65,10
77,41,49,69,60,28
71,55,57,69,55,19
80,59,53,86,71,20
86,45,53,78,69,23
78,61,64,75,55,18
83,54,69,68,54,23
85,66,64,87,54,16
80,57,49,88,78,14
81,49,46,84,70,14
93,47,51,89,67,25
76,61,58,79,60,19
100,60,61,99,78,19
86,47,52,81,59,11
79,53,38,94,84,16
87,58,59,86,60,23
79,47,45,81,66,28
66,52,43,75,79,14
82,50,56,76,64,16
94,52,63,83,64,20
71,49,46,74,62,21
86,61,67,80,61,24
74,54,43,85,72,21
89,49,52,86,72,20
84,43,58,69,59,24
73,54,45,82,60,24
69,53,36,86,70,17
82,50,48,84,69,35
101,47,62,86,66,17
64,52,52,64,52,19
78,52,55,75,57,19
66,46,37,75,66,24
94,57,55,96,72,22
81,60,57,84,60,23
82,48,39,91,70,17
81,48,50,79,69,23
87,56,42,101,75,17
76,40,40,76,71,19
93,46,39,100,75,17
81,57,51,87,72,24
90,62,73,79,55,17
64,46,50,60,59,15
69,46,45,70,74,29
76,60,48,88,74,21
80,49,57,72,69,24
70,44,44,70,72,19
86,49,46,89,77,21
61,53,48,66,73,24
76,62,52,86,80,19
100,44,52,92,66,14
75,41,44,72,79,21
69,43,42,70,61,20
91,61,61,91,68,15
82,57,56,83,65,18
88,38,33,93,81,17
74,45,37,82,83,25
93,56,43,106,76,20
75,49,46,78,65,15
80,60,56,84,69,20
80,50,55,75,71,22
78,47,44,81,79,23
74,52,50,76,61,8
77,48,52,73,61,27
79,35,43,71,67,15
78,37,44,71,67,23
79,34,46,67,63,19
99,37,39,97,83,22
83,47,49,81,63,15
87,55,45,97,84,16
67,64,54,77,71,20
79,36,40,75,78,31
81,53,55,79,59,15
70,43,49,64,63,19
84,52,55,81,68,29
64,52,46,70,64,18
86,39,48,77,73,21
81,62,59,84,64,18
70,53,42,81,79,21
82,53,53,82,73,22
81,31,28,84,86,28
71,58,53,76,74,28
79,35,44,70,79,20
85,43,49,79,69,14
75,47,56,66,45,12
68,60,41,87,83,16
84,44,38,90,75,22
72,41,31,82,80,23
98,42,55,85,74,14
84,51,51,84,73,17
78,51,55,74,67,27
57,51,39,69,69,19
76,45,43,78,66,16
86,46,47,85,69,15
84,63,48,99,70,17
77,47,45,79,77,20
88,53,50,91,63,26
84,45,46,83,77,15
87,49,48,88,70,19
75,43,43,75,70,21
73,45,36,82,67,21
96,44,51,89,68,23
88,50,55,83,64,15
71,43,50,64,65,16
71,55,45,81,72,23
97,60,72,85,58,22
85,59,57,87,75,15
87,38,41,84,79,17
92,55,54,93,71,17
91,63,50,104,84,16
65,47,46,66,64,19
63,54,44,73,73,21
75,39,42,72,59,26
75,50,49,76,65,25
83,51,41,93,78,23
73,60,52,81,61,11
91,53,48,96,81,28
74,56,56,74,74,23
85,64,50,99,66,19
87,53,50,90,65,17
84,39,45,78,75,18
83,47,46,84,71,25
73,54,50,77,67,15
81,45,49,77,66,10
78,64,53,89,58,9
73,38,42,69,73,19
74,54,39,89,85,21
93,58,61,90,75,19
84,45,52,77,63,20
84,52,29,107,84,9
74,45,45,74,70,14
79,39,30,88,78,15
75,40,41,74,77,20
82,45,55,72,71,22
75,53,58,70,60,15
94,64,59,99,60,23
73,41,56,58,68,19
81,57,63,75,53,18
85,45,52,78,57,22
75,42,46,71,63,26
58,54,42,70,79,25
82,49,50,81,61,19
87,55,49,93,66,14
90,53,53,90,71,23
73,56,37,92,74,14
71,41,44,68,72,8
79,50,51,78,72,19
76,60,46,90,80,24
70,49,48,71,63,27
76,58,46,88,77,20
80,53,57,76,69,15
69,48,44,73,69,22
64,47,42,69,71,18
67,55,48,74,63,24
60,50,42,68,68,21
66,56,47,75,68,16
83,57,55,85,73,13
73,48,46,75,65,24
85,57,55,87,79,24
72,37,46,63,60,23
70,66,51,85,69,30
82,48,38,92,71,9
98,50,69,79,59,17
84,46,48,82,80,26
65,54,46,73,67,13
65,51,55,61,62,18
87,45,43,89,76,20
68,61,53,76,71,20
84,63,60,87,63,15
77,47,41,83,75,15
90,54,53,91,78,33
87,47,61,73,63,11
75,45,49,71,66,18
89,64,43,110,81,19
86,36,46,76,69,17
73,61,51,83,74,21
77,54,49,82,81,24
71,43,42,72,80,18
88,56,44,100,87,18
91,37,44,84,70,24
66,40,40,66,73,29
78,46,47,77,70,23
74,52,47,79,78,14
86,57,60,83,70,27
64,64,52,76,59,26
89,51,42,98,70,16
89,48,56,81,66,17
88,47,52,83,69,24
71,47,49,69,55,20
82,43,49,76,64,16
78,37,40,75,57,17
83,43,44,82,71,15
81,45,44,82,69,21
82,54,50,86,70,18
80,44,46,78,70,9
69,55,49,75,73,12
85,52,56,81,62,14
85,42,50,77,70,27
77,59,50,86,68,17
81,51,47,85,66,14
80,63,48,95,81,21
80,43,45,78,71,23
78,60,55,83,74,27
94,54,55,93,77,24
73,49,48,74,74,19
70,53,50,73,58,15
80,47,47,80,66,18
86,57,64,79,63,25
75,54,47,82,82,29
72,51,54,69,53,23
81,49,47,83,68,17
68,46,46,68,55,24
69,53,47,75,73,16
81,40,49,72,62,25
81,53,59,75,61,20
82,50,49,83,64,20
93,46,67,72,60,19
84,43,42,85,69,24
68,48,36,80,86,19
77,63,65,75,62,23
69,47,53,63,64,25
87,44,44,87,72,12
75,43,48,70,65,17
81,48,51,78,70,18
89,54,48,95,85,21
83,42,39,86,69,23
79,70,50,99,78,13
74,40,38,76,73,24
73,53,55,71,69,18
73,42,56,59,61,24
68,55,42,81,76,17
80,57,52,85,62,19
75,62,62,75,65,18
87,47,50,84,69,18
83,53,51,85,75,13
67,48,45,70,71,17
75,46,46,75,75,20
72,54,40,86,84,18
78,48,60,66,63,26
84,56,60,80,56,21
83,47,46,84,74,19
68,53,50,71,71,18
93,39,46,86,77,22
68,56,35,89,85,25
71,48,40,79,73,26
84,48,56,76,69,24
72,55,37,90,85,12
81,49,40,90,78,19
92,44,54,82,63,19
88,53,40,101,73,21
65,41,40,66,74,22
79,51,50,80,77,26
80,50,46,84,80,24
88,56,45,99,84,18
81,49,53,77,66,21
80,54,51,83,69,23
89,42,38,93,80,13
74,51,44,81,84,26
83,55,56,82,68,25
90,46,54,82,62,18
77,47,58,66,61,20
74,55,44,85,80,24
70,45,39,76,77,12
69,48,44,73,66,19
87,46,63,70,61,15
80,51,51,80,66,25
87,45,49,83,79,20
92,53,43,102,76,16
89,49,49,89,66,26
67,40,46,61,73,24
71,38,45,64,63,25
91,63,58,96,72,13
76,51,57,70,50,23
70,58,49,79,72,18
83,51,33,101,92,14
86,41,54,73,65,23
72,45,45,72,78,13
90,46,51,85,68,23
85,49,56,78,73,28
73,49,52,70,60,25
94,52,42,104,89,17
57,36,44,49,58,17
69,37,42,64,73,19
99,59,46,112,78,29
86,55,46,95,78,14
112,55,47,120,84,27
89,52,56,85,67,26
77,47,54,70,58,21
97,44,46,95,71,24
79,42,43,78,71,23
88,58,57,89,61,17
73,57,61,69,61,21
93,40,53,80,68,17
72,57,52,77,77,28
64,61,44,81,63,16
72,69,54,87,62,16
86,55,48,93,66,18
80,40,34,86,74,24
85,46,48,83,66,19
79,54,36,97,84,20
102,47,38,111,84,15
77,38,41,74,77,15
84,48,58,74,57,20
98,69,66,101,79,14
78,47,51,74,67,21
90,54,57,87,72,22
82,35,49,68,61,22
74,51,54,71,61,19
66,59,42,83,80,26
72,46,53,65,52,20
72,51,33,90,85,24
83,48,64,67,49,23
82,42,37,87,79,15
79,39,53,65,64,22
82,58,62,78,63,17
81,54,54,81,66,20
71,63,50,84,70,22
77,54,66,65,60,21
94,45,58,81,63,20
75,53,54,74,59,21
87,39,52,74,60,21
76,56,45,87,68,20
77,40,51,66,63,18
65,45,44,66,73,18
75,43,33,85,79,15
87,58,60,85,70,19
86,60,44,102,77,24
110,59,60,109,76,24
63,51,46,68,64,21
72,48,54,66,67,21
81,44,45,80,66,23
85,56,48,93,84,17
57,43,35,65,65,11
94,61,48,107,78,19
83,62,50,95,72,22
73,47,50,70,72,18
87,40,52,75,63,17
69,56,46,79,70,17
78,52,50,80,71,10
83,57,40,100,85,20
78,43,45,76,68,19
80,59,49,90,77,19
73,47,64,56,56,24
78,42,42,78,79,14
86,44,45,85,75,18
93,43,43,93,61,16
75,36,52,59,61,18
92,58,63,87,55,19
81,46,57,70,65,14
70,52,43,79,65,20
76,56,39,93,83,18
73,47,44,76,73,21
65,52,48,69,61,23
72,50,39,83,70,23
73,44,41,76,77,17
88,58,54,92,68,17
74,51,45,80,70,20
71,47,43,75,70,15
88,57,56,89,90,24
65,56,47,74,74,18
97,49,54,92,74,21
91,54,53,92,54,15
82,44,45,81,70,18
64,51,36,79,74,17
77,44,46,75,62,22
76,49,55,70,72,19
69,49,33,85,80,16
69,42,40,71,70,23
107,38,58,87,67,14
80,41,59,62,71,16
79,56,59,76,62,29
91,45,41,95,78,18
74,52,48,78,71,17
78,64,59,83,71,15
83,62,68,77,66,24
91,45,56,80,57,16
68,50,55,63,57,19
84,46,46,84,57,14
85,56,52,89,74,22
80,57,54,83,69,12
84,59,60,83,59,20
97,51,68,80,53,21
71,42,46,67,73,20
86,40,38,88,76,21
74,50,49,75,62,17
85,54,64,75,56,29
86,56,50,92,66,20
82,42,41,83,74,19
79,50,56,73,62,16
90,49,60,79,63,22
97,41,38,100,70,17
83,46,52,77,83,13
75,62,41,96,80,24
65,75,61,79,59,17
78,48,56,70,69,25
87,53,53,87,62,21
72,48,48,72,66,21
85,34,34,85,75,26
84,52,39,97,94,23
76,55,48,83,69,22
78,39,42,75,71,27
84,49,56,77,70,18
86,62,55,93,68,20
73,45,42,76,80,25
69,45,38,76,70,12
85,56,50,91,86,22
67,57,53,71,65,21
82,48,58,72,57,20
63,48,41,70,88,18
78,57,42,93,73,22
75,51,54,72,69,27
68,52,39,81,73,14
70,54,50,74,57,22
76,55,60,71,56,28
87,60,58,89,74,27
90,53,59,84,68,26
66,48,47,67,66,22
75,63,51,87,70,28
70,55,39,86,76,20
77,50,52,75,68,30
74,49,44,79,68,21
88,46,57,77,61,27
84,49,41,92,80,25
72,65,49,88,76,21
79,36,40,75,77,16
83,50,47,86,75,26
81,41,44,78,63,21
77,54,60,71,71,25
102,60,66,96,66,29
58,45,47,56,64,24
80,59,59,80,51,24
96,46,39,103,89,20
88,53,41,100,77,20
84,49,49,84,67,21
77,57,56,78,62,14
76,56,58,74,73,22
77,60,51,86,67,18
64,41,48,57,63,16
76,52,51,77,66,10
78,56,51,83,71,20
77,39,45,71,64,25
78,55,46,87,74,25
90,45,44,91,74,21
89,44,59,74,57,14
90,65,61,94,72,20
89,54,49,94,73,23
76,55,54,77,62,24
85,48,33,100,79,13
76,46,51,71,65,18
80,53,48,85,65,21
84,51,58,77,67,26
70,52,42,80,74,15
86,43,39,90,72,18
82,55,61,76,64,20
74,51,51,74,71,28
86,54,60,80,61,10
86,48,41,93,81,21
88,54,60,82,73,29
82,63,61,84,61,18
89,51,55,85,68,23
78,51,54,75,56,21
83,56,52,87,81,28
79,52,49,82,66,18
74,51,46,79,61,24
81,46,35,92,89,23
75,40,44,71,70,17
71,47,44,74,64,22
97,51,64,84,62,24
74,54,42,86,69,17
71,62,54,79,62,15
101,49,59,91,68,16
75,56,56,75,72,15
70,52,42,80,73,23
76,53,62,67,57,18
79,46,50,75,73,22
78,48,40,86,81,9
68,49,40,77,79,20
84,35,43,76,69,20
87,43,50,80,63,21
83,40,31,92,76,19
86,61,44,103,77,15
74,52,38,88,75,26
73,60,53,80,77,16
87,51,46,92,84,24
77,55,58,74,60,19
83,52,44,91,82,20
72,64,48,88,81,26
86,44,51,79,64,22
87,61,56,92,69,16
82,58,66,74,59,19
68,52,41,79,79,17
68,44,44,68,72,25
76,47,48,75,69,20
78,54,51,81,70,22
79,56,64,71,59,21
76,51,60,67,51,22
77,50,56,71,60,24
65,42,40,67,73,17
86,51,51,86,70,16
69,52,40,81,76,26
90,56,46,100,77,13
92,38,46,84,69,23
93,47,47,93,69,9
64,55,52,67,58,27
80,39,38,81,72,13
61,49,41,69,54,18
61,50,47,64,67,23
78,62,60,80,49,16
70,41,41,70,77,17
79,45,49,75,58,24
65,60,52,73,63,17
87,47,55,79,57,20
90,57,56,91,72,18
97,46,48,95,78,14
91,55,67,79,69,17
79,41,39,81,75,16
77,47,40,84,75,16
76,46,43,79,67,17
76,56,67,65,43,19
85,47,47,85,74,21
78,44,45,77,70,26
87,42,39,90,75,22
83,40,56,67,58,18
79,47,38,88,78,22
76,43,46,73,62,17
83,42,47,78,67,24
74,47,36,85,75,9
76,42,45,73,68,20
80,49,46,83,79,12
71,47,38,80,79,10
82,53,50,85,67,23
75,49,44,80,84,20
73,45,33,85,84,21
87,58,54,91,74,12
58,53,42,69,65,14
79,55,54,80,70,14
94,56,52,98,73,22
72,47,36,83,72,22
81,39,37,83,77,27
72,60,43,89,84,22
88,43,50,81,68,17
76,68,54,90,75,20
76,45,45,76,69,13
91,47,51,87,70,18
73,69,58,84,66,19
79,55,62,72,57,18
86,57,61,82,76,17
93,46,50,89,75,17
87,47,54,80,69,26
78,52,54,76,69,22
92,44,49,87,65,21
81,53,47,87,79,18
88,56,50,94,73,20
86,48,45,89,75,16
77,47,41,83,80,14
