"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
85,59,49,95,62,26
85,45,39,91,70,15
70,42,32,80,85,12
77,58,45,90,64,16
79,56,41,94,58,10
79,37,36,80,65,18
87,59,40,106,75,20
61,47,34,74,66,16
85,45,35,95,80,17
70,65,33,102,80,19
95,53,56,92,51,16
85,46,45,86,66,24
83,57,51,89,53,17
74,42,31,85,66,32
79,51,47,83,75,24
76,47,41,82,70,19
80,53,35,98,71,21
78,47,33,92,76,16
73,44,36,81,70,21
81,47,39,89,74,17
80,34,28,86,79,11
73,53,53,73,52,21
69,57,34,92,80,12
91,51,47,95,64,13
79,47,41,85,66,24
90,58,46,102,76,27
91,46,45,92,66,22
74,58,29,103,93,14
71,49,41,79,63,26
96,46,32,110,78,24
77,47,37,87,61,18
81,60,39,102,72,25
84,32,29,87,74,17
70,56,40,86,66,15
78,58,33,103,89,17
79,44,29,94,88,27
77,53,53,77,55,21
79,48,41,86,67,19
82,44,44,82,60,25
88,46,44,90,70,27
77,39,42,74,59,17
75,39,39,75,65,24
72,41,41,72,63,21
75,54,40,89,66,15
73,48,37,84,76,20
78,44,36,86,66,23
74,49,25,98,78,19
78,49,36,91,77,13
71,57,47,81,70,30
81,54,40,95,78,20
74,53,47,80,68,22
74,52,49,77,62,25
75,59,41,93,82,23
76,41,35,82,78,22
86,49,40,95,73,24
84,61,37,108,80,20
84,50,42,92,65,21
93,46,37,102,79,23
86,51,46,91,62,17
67,50,43,74,64,18
66,62,38,90,86,20
83,37,42,78,59,24
83,55,40,98,59,12
71,59,45,85,71,20
78,50,32,96,74,17
84,45,37,92,64,27
78,58,38,98,67,17
78,51,33,96,73,29
86,62,39,109,71,15
78,46,35,89,82,23
100,56,37,119,69,19
79,52,44,87,72,27
77,58,41,94,72,24
78,47,34,91,73,24
76,51,34,93,69,19
77,51,40,88,65,20
80,45,32,93,77,21
82,51,48,85,50,13
76,66,41,101,69,20
79,46,31,94,74,13
81,58,40,99,64,18
73,55,57,71,61,18
71,39,30,80,71,10
104,48,53,99,67,23
74,59,46,87,66,19
91,42,39,94,73,16
97,51,41,107,61,15
69,36,34,71,60,20
80,44,36,88,65,21
73,46,40,79,75,26
74,57,54,77,62,17
90,50,38,102,66,17
81,45,41,85,76,25
81,36,42,75,82,25
65,57,46,76,64,20
88,55,38,105,64,19
80,53,41,92,64,13
73,52,33,92,74,11
63,47,34,76,75,24
89,63,58,94,66,20
81,58,34,105,74,15
77,44,27,94,79,11
70,59,47,82,59,16
69,49,38,80,69,21
92,47,37,102,70,24
87,50,31,106,73,18
100,51,45,106,66,16
86,51,43,94,64,19
94,56,40,110,64,17
72,52,43,81,64,22
81,55,36,100,69,15
70,60,55,75,63,15
89,52,41,100,64,28
96,43,37,102,69,19
83,50,33,100,68,21
72,44,40,76,66,32
70,50,35,85,76,23
65,48,30,83,83,20
74,48,45,77,58,16
80,60,34,106,77,22
74,49,24,99,82,16
69,56,44,81,64,20
63,52,39,76,73,20
89,52,49,92,54,15
78,37,35,80,76,25
65,44,43,66,67,25
80,54,54,80,62,29
95,36,43,88,60,23
97,49,45,101,66,27
86,53,49,90,65,18
91,44,56,79,61,26
92,47,34,105,77,23
70,52,31,91,81,22
78,50,49,79,69,28
85,50,46,89,59,15
67,56,45,78,61,19
83,50,47,86,60,26
84,50,49,85,61,25
76,55,37,94,81,23
75,48,43,80,65,26
70,55,39,86,69,23
83,51,44,90,67,15
76,43,33,86,67,18
92,54,46,100,78,16
78,56,40,94,66,24
77,46,38,85,69,17
63,48,33,78,72,18
69,47,43,73,71,22
84,62,41,105,75,19
82,63,47,98,64,16
88,50,43,95,59,21
80,50,35,95,77,19
84,53,46,91,64,26
89,55,47,97,73,23
83,51,36,98,69,22
83,54,42,95,69,12
91,41,38,94,75,21
78,62,33,107,85,23
70,59,35,94,59,11
91,56,44,103,72,23
80,57,47,90,67,21
80,42,32,90,68,18
78,55,29,104,71,15
75,53,44,84,70,22
92,51,42,101,66,17
86,45,36,95,82,24
69,54,42,81,73,21
95,55,45,105,59,18
76,46,25,97,89,15
77,35,31,81,71,20
83,46,34,95,71,15
68,56,49,75,50,21
87,42,32,97,60,23
79,61,49,91,52,21
81,51,34,98,76,18
83,45,41,87,66,22
87,53,36,104,71,24
86,56,40,102,69,18
65,41,30,76,78,23
73,45,40,78,61,14
76,49,43,82,74,12
95,53,49,99,65,14
75,65,41,99,77,21
72,40,43,69,55,24
91,46,37,100,68,21
78,59,40,97,66,21
91,34,39,86,57,12
76,52,37,91,72,25
94,55,58,91,55,31
63,55,35,83,75,25
70,50,43,77,70,28
72,52,35,89,73,18
74,51,35,90,76,12
85,46,41,90,69,26
92,52,32,112,89,19
87,50,40,97,85,24
89,55,41,103,70,17
94,53,47,100,72,22
98,46,40,104,64,16
77,58,37,98,78,24
88,39,33,94,65,17
76,47,33,90,61,19
76,51,36,91,78,17
92,52,40,104,65,20
80,37,36,81,71,21
80,51,47,84,59,19
69,52,32,89,74,20
82,48,35,95,76,22
80,43,22,101,90,16
75,47,36,86,66,23
81,62,53,90,63,22
82,55,50,87,70,13
74,52,43,83,63,21
73,53,47,79,69,23
72,58,46,84,71,20
77,58,48,87,72,14
72,60,39,93,78,20
77,52,38,91,54,15
82,37,30,89,73,24
68,60,36,92,88,15
80,47,37,90,67,19
79,38,33,84,68,12
70,58,43,85,79,8
79,58,40,97,79,20
75,44,40,79,70,30
62,55,27,90,84,29
81,56,47,90,77,22
76,47,46,77,74,22
75,55,44,86,60,19
82,55,44,93,61,20
64,42,30,76,68,19
88,53,54,87,58,21
84,57,35,106,79,26
88,32,32,88,79,22
86,43,46,83,65,15
92,69,49,112,61,16
75,49,39,85,82,24
89,40,40,89,62,26
84,53,51,86,67,18
58,54,29,83,68,15
81,60,41,100,69,22
91,43,30,104,75,17
92,57,45,104,64,15
91,63,49,105,67,26
90,43,41,92,72,12
82,49,55,76,52,24
72,49,29,92,81,25
68,58,54,72,54,18
87,49,43,93,66,25
64,51,32,83,73,10
82,49,42,89,72,22
76,58,45,89,62,21
67,56,43,80,56,22
80,51,37,94,67,21
82,48,58,72,61,25
78,44,21,101,86,10
78,53,48,83,60,25
90,44,40,94,68,28
86,49,36,99,57,21
70,54,34,90,61,26
80,42,30,92,68,14
77,47,26,98,84,16
79,50,35,94,77,19
82,47,37,92,69,27
74,45,33,86,71,30
71,47,32,86,81,26
65,57,39,83,70,10
82,49,42,89,59,20
75,48,34,89,57,14
84,58,32,110,79,18
79,47,48,78,60,15
83,42,31,94,72,16
82,48,37,93,55,17
79,44,38,85,76,18
76,60,30,106,77,30
81,50,39,92,61,12
84,56,45,95,75,27
87,48,35,100,62,17
80,50,35,95,75,21
73,46,27,92,77,27
90,46,41,95,75,22
81,46,42,85,74,19
84,47,39,92,79,18
74,46,47,73,66,15
93,49,36,106,74,17
73,48,27,94,67,26
78,47,33,92,72,22
88,41,35,94,70,19
75,45,29,91,76,22
91,47,38,100,70,19
86,57,48,95,66,21
88,48,44,92,69,15
90,42,23,109,83,12
90,53,37,106,82,23
86,56,48,94,56,19
63,47,40,70,76,18
82,55,31,106,78,16
77,46,53,70,61,23
82,54,40,96,68,26
61,47,31,77,62,16
84,41,33,92,74,20
81,45,37,89,56,23
77,49,33,93,79,14
85,56,43,98,73,18
65,53,31,87,80,22
95,51,40,106,71,23
85,55,37,103,77,20
88,44,35,97,79,20
79,40,50,69,62,26
83,43,26,100,85,24
79,47,49,77,66,28
71,53,36,88,69,12
73,59,41,91,75,18
84,54,23,115,86,17
87,48,49,86,64,26
78,54,39,93,78,25
72,63,40,95,78,22
62,59,36,85,81,13
93,45,35,103,75,26
90,44,34,100,70,15
76,40,36,80,68,17
70,52,40,82,67,26
81,48,31,98,81,16
89,42,30,101,78,20
85,47,42,90,70,24
80,61,46,95,67,17
86,48,30,104,76,18
88,56,47,97,63,25
77,66,50,93,54,19
63,39,32,70,65,19
103,51,47,107,63,22
92,40,27,105,73,22
88,55,43,100,59,16
72,56,54,74,62,30
65,46,36,75,72,15
73,46,38,81,72,27
78,47,43,82,66,28
99,43,54,88,47,23
73,63,49,87,56,24
82,48,36,94,63,15
82,47,38,91,76,11
81,56,40,97,67,19
88,41,35,94,77,23
83,50,51,82,72,20
62,53,30,85,73,14
82,46,32,96,74,16
77,54,41,90,66,27
77,58,55,80,59,22
90,49,46,93,70,16
70,55,28,97,72,9
76,53,43,86,69,26
64,35,35,64,73,24
94,30,35,89,71,25
77,66,57,86,61,21
74,52,40,86,75,21
77,45,45,77,66,18
71,50,39,82,72,16
73,46,38,81,59,18
72,56,43,85,73,19
81,58,50,89,54,17
81,60,41,100,74,22
72,63,52,83,70,21
84,43,38,89,81,18
74,52,33,93,74,16
83,44,47,80,58,26
83,49,29,103,80,22
82,43,48,77,59,16
73,48,34,87,71,20
83,45,27,101,77,16
81,48,30,99,76,16
91,57,43,105,64,16
81,47,38,90,63,18
84,61,44,101,73,14
62,46,31,77,80,17
83,44,39,88,58,20
80,41,25,96,85,24
64,61,43,82,67,16
88,42,26,104,86,14
82,53,42,93,82,24
82,49,41,90,63,25
80,48,39,89,62,23
90,51,35,106,76,16
75,51,36,90,71,27
76,48,37,87,70,21
98,48,38,108,72,16
79,51,27,103,84,15
92,45,31,106,85,12
93,47,41,99,59,6
81,58,33,106,75,18
83,41,36,88,71,24
79,38,32,85,74,20
79,47,36,90,65,20
84,51,40,95,78,27
76,53,34,95,81,20
83,45,43,85,59,25
60,45,29,76,69,28
90,47,42,95,49,13
82,45,48,79,60,23
85,48,46,87,69,18
88,42,37,93,65,17
65,50,41,74,66,22
98,45,42,101,76,23
81,48,30,99,88,23
89,45,49,85,60,16
80,62,41,101,76,21
68,45,45,68,62,22
81,51,38,94,72,20
76,43,31,88,76,16
71,54,37,88,74,25
84,44,33,95,68,23
89,49,56,82,53,24
62,40,30,72,86,18
55,43,27,71,71,22
77,38,25,90,81,16
85,62,37,110,79,23
85,51,36,100,65,27
65,47,45,67,63,24
86,45,30,101,82,15
76,40,30,86,77,22
74,44,42,76,58,15
74,51,46,79,62,22
75,50,26,99,91,14
77,39,28,88,84,19
68,60,38,90,57,19
73,47,25,95,68,22
77,42,30,89,83,19
74,43,48,69,62,16
86,58,36,108,76,12
66,48,45,69,69,22
61,50,33,78,83,19
81,48,26,103,76,20
96,60,39,117,78,24
104,48,40,112,74,15
86,52,41,97,73,18
70,45,32,83,69,16
96,60,37,119,76,20
62,59,31,90,84,20
78,54,40,92,80,22
93,50,37,106,75,22
92,50,40,102,73,23
74,44,34,84,79,19
79,56,46,89,67,28
96,55,35,116,78,26
86,48,40,94,71,17
83,51,34,100,70,23
73,43,35,81,78,14
79,51,32,98,78,23
78,67,51,94,73,16
89,57,45,101,64,14
76,54,41,89,73,19
74,49,37,86,69,15
85,55,53,87,60,11
86,38,38,86,68,29
71,39,25,85,77,19
70,42,38,74,76,17
99,34,37,96,69,19
89,54,41,102,74,30
91,58,44,105,67,22
102,47,40,109,68,22
83,55,33,105,84,10
81,35,43,73,70,20
80,44,41,83,55,19
84,53,38,99,74,24
75,59,49,85,69,27
85,47,46,86,57,21
74,44,45,73,64,26
68,39,33,74,75,21
70,51,35,86,67,18
59,69,61,67,60,33
76,38,34,80,69,15
70,45,26,89,78,21
69,45,36,78,67,15
79,54,34,99,71,22
89,55,35,109,71,23
89,42,32,99,78,21
76,61,41,96,68,25
69,56,53,72,61,25
75,51,35,91,62,13
78,52,37,93,67,29
97,43,51,89,64,20
78,50,46,82,68,15
72,57,42,87,71,14
92,55,50,97,74,18
79,54,37,96,82,29
65,48,38,75,66,24
81,53,45,89,76,24
95,48,35,108,64,16
65,51,37,79,79,19
72,47,56,63,63,27
78,54,49,83,57,19
73,53,27,99,78,12
59,49,36,72,66,17
89,56,44,101,83,21
92,46,39,99,69,23
95,50,38,107,86,19
68,43,24,87,73,16
66,43,34,75,64,18
68,52,44,76,64,26
57,55,31,81,80,28
77,60,45,92,57,17
66,44,38,72,61,15
75,56,38,93,81,24
84,46,32,98,83,24
84,44,34,94,70,21
77,34,32,79,68,22
73,51,40,84,73,21
81,50,42,89,67,29
69,41,49,61,56,24
72,56,52,76,62,23
79,54,47,86,64,25
82,48,41,89,63,16
89,55,39,105,69,12
80,46,33,93,75,17
79,48,41,86,69,24
81,50,42,89,52,24
89,58,47,100,76,24
73,51,33,91,75,23
81,64,37,108,75,15
85,43,39,89,63,18
100,44,37,107,73,14
72,56,36,92,86,27
86,65,49,102,73,26
70,58,45,83,61,21
76,33,32,77,76,21
83,43,47,79,61,20
92,50,36,106,74,22
80,55,42,93,57,17
73,53,39,87,59,15
78,50,32,96,75,23
82,43,37,88,55,21
86,47,41,92,71,25
81,40,29,92,75,24
89,53,39,103,78,18
81,51,48,84,69,20
66,45,37,74,66,22
74,43,32,85,61,17
95,47,50,92,69,23
83,49,44,88,70,13
87,47,37,97,81,23
93,58,44,107,65,22
82,46,37,91,75,19
74,53,48,79,60,26
78,47,43,82,68,17
90,54,55,89,57,21
88,47,41,94,68,13
60,52,37,75,70,18
84,57,36,105,75,23
82,42,51,73,56,21
62,46,31,77,76,26
86,54,31,109,77,20
71,76,61,86,60,26
88,57,36,109,81,23
85,44,38,91,70,18
74,49,42,81,72,25
87,42,46,83,57,25
80,54,42,92,68,23
78,48,40,86,59,24
87,57,35,109,73,19
81,46,39,88,77,25
93,63,51,105,66,19
94,57,36,115,68,23
88,58,52,94,60,22
89,47,37,99,61,22
78,42,44,76,61,21
68,42,26,84,80,19
80,43,37,86,79,22
70,54,36,88,67,13
92,46,42,96,64,26
84,50,29,105,74,20
72,50,41,81,63,12
87,50,43,94,59,23
71,58,47,82,72,22
67,47,30,84,85,20
74,59,48,85,53,11
72,60,31,101,74,19
69,49,40,78,75,23
75,56,30,101,77,20
77,53,46,84,73,17
95,44,37,102,73,25
82,59,33,108,93,19
75,45,43,77,63,16
85,48,44,89,64,28
81,44,54,71,69,21
93,65,45,113,64,18
73,43,44,72,63,18
73,51,34,90,72,20
65,49,48,66,51,16
80,61,36,105,78,22
93,51,37,107,76,20
82,63,47,98,71,25
76,39,19,96,88,18
81,52,42,91,63,21
79,57,32,104,77,19
74,47,45,76,67,17
90,55,58,87,64,23
79,50,46,83,73,31
83,47,50,80,59,20
86,52,42,96,78,20
74,35,42,67,60,22
68,54,40,82,60,23
78,59,37,100,69,18
77,35,32,80,64,29
77,52,36,93,82,16
91,47,29,109,81,22
91,56,19,128,101,17
70,48,30,88,78,19
83,51,31,103,68,17
76,54,38,92,75,24
82,51,36,97,80,21
72,46,31,87,74,14
79,58,37,100,82,14
77,38,38,77,71,18
73,54,33,94,69,21
67,57,38,86,78,18
81,63,52,92,58,24
92,49,37,104,69,17
79,46,39,86,80,19
103,46,43,106,71,26
69,58,33,94,63,18
90,42,41,91,65,13
74,42,39,77,64,17
82,44,41,85,58,19
93,63,40,116,70,23
82,56,51,87,54,21
70,44,24,90,77,17
85,38,21,102,81,19
91,41,44,88,62,18
81,46,53,74,56,29
91,55,50,96,76,20
85,57,39,103,72,15
83,44,38,89,78,15
69,50,39,80,78,32
65,51,38,78,76,18
80,53,46,87,57,14
71,48,44,75,62,24
58,42,33,67,67,19
75,47,34,88,69,13
62,44,34,72,74,15
77,46,33,90,68,19
88,47,49,86,65,19
67,41,35,73,61,22
76,49,43,82,63,28
75,52,47,80,71,21
83,56,29,110,88,21
70,37,27,80,71,24
74,53,39,88,71,20
86,48,35,99,64,13
69,56,37,88,70,23
80,54,31,103,74,17
95,55,27,123,86,17
91,46,35,102,74,8
80,46,28,98,65,17
75,51,36,90,74,16
88,43,50,81,74,17
75,49,43,81,68,26
79,52,46,85,62,21
71,44,36,79,73,19
87,55,37,105,71,29
95,54,53,96,60,18
87,58,52,93,64,21
84,71,52,103,62,23
99,39,36,102,63,5
84,49,26,107,94,26
73,48,30,91,83,21
94,50,47,97,57,22
84,43,34,93,70,20
85,58,40,103,70,27
75,59,36,98,65,19
81,42,42,81,71,24
62,42,35,69,72,16
89,45,45,89,63,25
74,43,41,76,62,24
83,56,39,100,83,18
91,48,42,97,63,29
89,58,41,106,64,20
85,54,37,102,70,23
89,54,55,88,61,27
85,57,47,95,66,22
95,46,41,100,66,26
91,56,58,89,69,26
76,40,34,82,81,25
80,49,41,88,63,10
90,62,54,98,65,11
86,55,39,102,81,24
81,44,40,85,68,17
79,52,41,90,72,20
90,46,32,104,81,10
72,54,37,89,73,20
95,55,41,109,71,16
71,58,37,92,57,15
85,60,43,102,71,25
77,48,38,87,87,21
79,49,28,100,74,17
79,50,32,97,70,20
80,47,33,94,80,22
78,63,53,88,64,20
75,52,39,88,72,24
74,50,42,82,60,23
87,37,39,85,57,18
78,52,35,95,77,21
88,51,44,95,65,29
86,52,46,92,67,23
85,57,34,108,69,25
71,49,34,86,66,19
90,61,43,108,77,18
102,57,31,128,79,17
74,63,46,91,62,19
80,52,50,82,66,15
78,62,54,86,58,14
78,50,41,87,63,18
80,41,28,93,67,19
75,66,47,94,67,19
83,48,40,91,71,17
83,46,48,81,62,17
70,44,39,75,67,27
78,47,41,84,67,28
81,42,29,94,77,16
90,50,40,100,68,18
82,45,47,80,73,24
71,46,48,69,63,24
67,67,52,82,62,20
83,43,42,84,76,15
77,43,24,96,79,20
77,38,42,73,71,22
88,62,47,103,60,18
66,63,43,86,63,17
68,57,48,77,62,12
80,41,35,86,71,13
71,43,32,82,70,22
88,55,46,97,67,20
96,40,29,107,74,19
75,34,24,85,63,15
75,48,40,83,71,22
72,56,52,76,62,22
67,46,28,85,77,22
72,61,35,98,79,18
78,53,44,87,67,24
73,54,45,82,54,16
78,44,35,87,75,20
93,44,24,113,95,14
66,62,26,102,71,16
79,53,51,81,60,21
77,38,46,69,54,21
75,55,46,84,71,27
72,56,34,94,65,13
84,52,27,109,73,23
83,52,37,98,75,23
75,38,34,79,62,11
76,44,31,89,72,23
97,47,37,107,78,24
72,40,33,79,71,25
79,53,44,88,72,20
91,50,27,114,84,20
73,52,53,72,62,20
76,56,50,82,67,24
87,56,38,105,74,17
73,63,54,82,61,19
76,48,28,96,71,25
83,53,43,93,58,29
79,56,48,87,59,21
92,47,24,115,86,18
76,35,31,80,70,16
82,56,44,94,68,19
76,44,39,81,67,16
96,58,41,113,68,14
83,59,55,87,69,25
88,53,52,89,60,22
80,50,42,88,62,25
84,45,47,82,75,16
71,48,38,81,64,19
71,66,50,87,58,20
75,47,52,70,60,21
69,50,32,87,72,17
76,42,38,80,70,21
77,49,44,82,54,20
75,47,43,79,58,22
74,36,35,75,74,18
94,45,40,99,64,23
71,41,32,80,68,20
82,47,33,96,76,19
73,56,38,91,66,25
72,41,37,76,58,16
81,52,36,97,69,12
78,52,42,88,78,18
75,58,41,92,85,29
61,55,36,80,65,22
81,57,47,91,76,25
68,51,36,83,67,24
74,60,55,79,68,22
85,49,25,109,78,16
65,52,34,83,71,15
83,42,28,97,85,31
76,42,44,74,73,26
69,53,33,89,79,19
65,53,45,73,60,13
90,43,34,99,65,21
77,49,29,97,75,18
73,44,39,78,69,21
78,47,43,82,72,25
75,54,35,94,70,19
61,46,37,70,74,24
68,40,34,74,72,18
95,54,44,105,62,18
73,46,37,82,70,23
76,46,36,86,68,30
81,61,36,106,76,24
76,37,46,67,53,18
78,56,44,90,77,20
95,44,43,96,70,19
84,54,43,95,68,22
93,46,39,100,71,24
93,48,35,106,82,12
71,56,39,88,65,16
66,50,42,74,72,35
87,46,39,94,73,26
88,43,34,97,73,29
84,55,35,104,67,20
74,51,36,89,80,22
71,55,50,76,71,29
68,43,24,87,71,16
84,50,34,100,68,17
72,54,33,93,77,19
97,54,39,112,79,21
86,46,41,91,70,18
73,68,49,92,77,25
86,52,28,110,85,23
74,48,48,74,66,23
81,48,34,95,75,16
68,61,37,92,70,23
92,48,29,111,80,14
103,45,45,103,65,18
83,55,42,96,69,20
99,45,37,107,75,22
67,48,31,84,68,20
85,42,31,96,77,15
85,58,32,111,86,30
107,48,48,107,59,17
79,43,29,93,75,29
76,46,52,70,58,33
90,49,31,108,67,21
84,50,47,87,63,19
74,47,39,82,65,21
93,49,38,104,68,26
94,57,46,105,82,20
80,38,30,88,79,24
76,49,48,77,64,23
77,55,38,94,74,19
75,47,31,91,77,21
82,62,53,91,62,20
89,52,45,96,60,23
84,56,46,94,59,22
88,37,54,71,64,21
81,55,44,92,66,24
88,61,38,111,79,21
85,52,44,93,71,24
68,45,39,74,61,9
93,46,44,95,59,25
100,65,45,120,67,19
81,52,34,99,85,23
95,39,32,102,70,13
85,41,43,83,67,25
79,37,31,85,83,23
74,43,40,77,68,17
76,51,36,91,72,17
80,48,32,96,77,22
91,50,29,112,76,17
73,40,37,76,81,15
84,49,47,86,60,20
82,56,40,98,70,19
85,50,42,93,65,23
77,60,31,106,83,24
86,39,30,95,69,16
80,40,33,87,72,20
94,45,31,108,72,16
92,49,44,97,66,22
92,52,32,112,83,25
83,53,36,100,72,25
81,55,30,106,78,18
87,64,47,104,67,27
102,59,41,120,65,24
92,52,44,100,63,23
80,48,37,91,72,14
69,59,39,89,68,20
77,56,33,100,68,22
81,59,33,107,79,17
96,51,33,114,87,21
83,51,41,93,61,18
96,36,31,101,67,21
95,59,30,124,94,20
93,38,39,92,68,20
85,41,31,95,73,20
54,48,32,70,67,17
88,60,32,116,76,16
85,63,41,107,66,20
86,54,39,101,68,25
84,43,34,93,82,21
63,50,38,75,72,17
84,49,51,82,77,25
82,55,35,102,85,20
80,52,32,100,81,18
78,49,37,90,57,14
78,54,33,99,83,22
69,51,32,88,82,23
92,52,47,97,67,25
87,46,52,81,53,19
82,63,43,102,65,22
80,47,42,85,64,18
91,42,27,106,76,19
73,48,42,79,68,27
74,54,46,82,64,18
78,57,42,93,69,23
97,55,55,97,72,20
97,46,50,93,59,29
87,44,37,94,63,21
67,61,50,78,65,17
86,46,42,90,62,20
80,45,36,89,69,24
87,57,37,107,82,12
80,48,37,91,79,25
90,46,32,104,70,21
80,48,31,97,78,16
89,62,46,105,63,17
74,53,38,89,75,18
86,57,56,87,65,22
73,50,30,93,84,19
87,48,46,89,75,29
65,63,44,84,64,18
87,39,44,82,62,19
80,53,36,97,67,22
93,45,48,90,67,29
91,47,33,105,69,16
64,42,32,74,65,12
81,56,40,97,68,15
89,51,46,94,71,11
76,64,41,99,69,21
77,49,37,89,65,19
80,71,53,98,64,22
84,55,48,91,70,21
79,52,41,90,67,18
82,40,45,77,61,16
74,65,39,100,66,18
94,53,54,93,58,16
72,46,31,87,69,18
102,39,33,108,62,14
79,37,35,81,71,14
77,51,41,87,82,20
77,43,30,90,75,17
79,58,38,99,67,19
85,48,41,92,71,20
70,46,24,92,76,17
87,37,32,92,75,16
80,58,46,92,69,15
67,49,44,72,82,18
77,49,39,87,80,25
87,60,39,108,70,16
70,49,44,75,62,19
72,50,41,81,51,24
84,49,50,83,51,11
73,53,39,87,67,26
71,57,41,87,77,24
77,54,46,85,69,21
84,52,41,95,63,19
85,52,44,93,58,15
81,51,45,87,60,22
69,46,39,76,66,22
92,62,40,114,78,18
68,54,38,84,65,17
85,36,32,89,66,17
87,55,32,110,76,13
100,43,52,91,55,26
90,49,43,96,74,21
88,55,36,107,63,18
67,45,25,87,69,14
76,56,50,82,63,25
65,43,35,73,72,18
76,70,50,96,73,15
79,41,35,85,66,23
79,44,43,80,66,18
89,52,43,98,67,18
75,55,38,92,66,10
78,40,32,86,75,17
87,55,43,99,68,22
91,41,27,105,89,19
86,46,36,96,64,14
71,41,35,77,61,19
69,50,39,80,69,18
88,49,40,97,72,13
79,52,42,89,73,20
80,47,37,90,79,19
103,36,39,100,68,26
74,51,36,89,69,24
74,46,31,89,83,34
72,43,35,80,73,15
75,45,41,79,63,30
89,51,40,100,72,23
89,51,41,99,67,10
96,46,40,102,75,27
84,39,36,87,65,20
87,49,46,90,73,21
74,58,45,87,80,23
70,65,39,96,74,19
77,53,38,92,72,21
86,48,31,103,69,24
67,52,41,78,73,16
70,46,28,88,73,13
78,54,49,83,62,16
66,55,33,88,69,23
76,49,37,88,70,13
96,42,40,98,62,19
67,50,29,88,77,22
71,42,29,84,68,16
87,52,32,107,72,19
76,52,49,79,62,22
71,44,30,85,77,16
66,57,34,89,82,15
81,58,44,95,67,18
68,60,32,96,70,23
80,51,49,82,56,16
81,46,45,82,67,25
76,55,54,77,62,27
84,48,38,94,75,23
78,48,45,81,66,27
74,46,48,72,67,26
86,49,51,84,64,23
83,47,34,96,63,20
72,59,49,82,61,14
73,54,36,91,72,16
68,54,33,89,83,16
86,44,24,106,78,18
77,66,60,83,58,28
84,65,39,110,60,16
73,50,28,95,75,15
68,41,34,75,72,17
96,53,47,102,56,22
80,57,46,91,64,20
76,39,29,86,60,24
78,50,43,85,70,21
73,50,34,89,75,24
67,54,38,83,72,21
74,52,47,79,75,17
90,47,45,92,67,25
74,47,42,79,69,26
82,42,23,101,80,17
74,42,40,76,50,18
87,46,39,94,80,28
81,40,33,88,86,16
82,47,35,94,67,32
74,45,41,78,65,21
91,44,44,91,64,19
73,49,36,86,75,13
69,44,36,77,66,18
77,51,30,98,74,23
84,44,41,87,71,15
84,54,31,107,82,21
68,47,41,74,66,21
83,53,28,108,75,22
78,46,40,84,77,13
61,54,29,86,87,22
80,40,27,93,77,17
80,35,32,83,67,18
85,55,41,99,68,13
92,31,22,101,83,19
80,48,43,85,61,19
73,47,32,88,68,12
78,51,36,93,69,19
72,55,50,77,60,15
91,49,39,101,70,16
87,47,41,93,62,16
78,46,41,83,72,21
61,44,37,68,61,21
74,50,39,85,64,16
88,48,51,85,61,27
73,61,40,94,77,17
85,35,26,94,83,17
73,60,49,84,70,22
87,55,30,112,78,24
73,40,48,65,52,20
78,45,28,95,75,30
67,59,28,98,77,25
86,49,33,102,88,14
74,46,43,77,58,15
78,51,49,80,53,19
77,42,29,90,63,16
59,62,38,83,76,26
77,52,34,95,72,22
81,56,41,96,68,20
91,66,42,115,70,19
84,59,47,96,66,25
86,51,42,95,71,21
68,49,26,91,74,11
86,50,27,109,76,14
74,42,37,79,65,20
72,51,52,71,52,17
93,40,21,112,88,18
75,56,42,89,62,17
73,56,48,81,65,27
83,52,39,96,76,16
98,54,39,113,74,14
79,42,32,89,67,12
72,55,28,99,79,14
78,45,42,81,72,28
64,62,38,88,73,13
85,64,42,107,77,16
92,44,43,93,67,15
80,54,47,87,62,28
77,44,43,78,72,17
77,46,36,87,62,23
90,54,51,93,67,22
95,52,47,100,62,22
90,47,32,105,75,23
84,52,35,101,71,17
76,42,29,89,60,20
79,57,44,92,60,16
73,54,43,84,63,21
82,45,35,92,72,13
71,44,33,82,77,24
81,59,54,86,63,27
63,56,25,94,76,20
87,46,36,97,67,25
81,60,36,105,81,14
59,45,33,71,66,18
74,47,44,77,62,19
76,51,35,92,75,21
100,62,69,93,73,24
80,57,36,101,67,21
85,51,29,107,80,19
81,44,33,92,74,22
85,48,40,93,71,19
78,68,55,91,62,24
73,47,33,87,71,29
78,51,43,86,63,22
76,50,37,89,79,13
64,53,47,70,69,22
82,59,46,95,62,22
78,48,39,87,60,21
87,56,56,87,62,21
81,55,43,93,56,18
80,42,23,99,87,21
93,38,48,83,50,23
71,49,35,85,65,15
80,57,41,96,78,19
73,47,36,84,71,24
84,40,41,83,68,27
86,50,34,102,73,17
78,53,36,95,72,23
82,53,48,87,59,19
88,48,29,107,69,18
86,56,33,109,72,17
70,42,38,74,59,21
75,54,51,78,65,24
79,49,32,96,78,14
102,59,36,125,70,23
80,45,35,90,77,18
88,38,28,98,80,29
78,47,44,81,57,19
82,37,41,78,71,14
104,44,53,95,57,26
85,42,32,95,68,15
74,49,29,94,73,17
58,52,38,72,64,16
79,48,43,84,75,22
91,52,49,94,74,18
96,57,39,114,69,10
