"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
76,48,60,64,82,24
104,48,84,68,71,21
83,42,52,73,87,16
72,55,60,67,73,18
86,53,75,64,61,35
77,53,52,78,86,16
84,54,71,67,70,21
71,41,61,51,55,16
79,55,60,74,80,17
65,53,44,74,86,21
78,58,65,71,74,26
91,45,69,67,71,15
83,56,77,62,54,26
75,57,62,70,69,18
80,45,66,59,72,17
87,51,78,60,60,21
71,48,64,55,65,15
84,46,67,63,73,29
73,36,51,58,86,14
73,38,56,55,64,16
91,54,77,68,72,23
87,49,67,69,77,19
71,64,61,74,85,17
78,44,66,56,71,22
75,54,66,63,71,14
85,50,77,58,62,23
80,56,64,72,74,32
98,46,79,65,70,20
87,35,68,54,59,20
88,51,77,62,65,22
95,44,78,61,60,14
84,34,65,53,62,16
80,52,60,72,78,15
97,53,79,71,73,22
77,63,66,74,78,20
78,65,61,82,82,17
71,42,48,65,76,25
75,53,61,67,75,21
78,43,58,63,72,20
70,50,55,65,64,21
76,59,68,67,53,16
81,44,65,60,64,18
82,44,59,67,70,13
84,42,66,60,65,16
90,45,77,58,62,14
79,43,67,55,63,22
89,38,71,56,61,19
78,41,55,64,73,21
66,54,54,66,71,19
77,54,62,69,72,22
85,56,66,75,79,13
92,47,73,66,77,17
79,42,56,65,67,16
75,56,58,73,74,20
76,47,56,67,66,17
76,33,57,52,68,30
88,39,66,61,74,20
86,38,75,49,71,23
72,60,62,70,77,12
73,63,65,71,65,19
102,56,87,71,69,21
75,52,64,63,61,30
83,49,73,59,63,14
84,58,62,80,86,29
72,49,53,68,74,15
83,55,76,62,68,29
84,56,69,71,73,20
79,65,67,77,71,20
88,69,78,79,76,19
82,42,65,59,70,13
61,54,50,65,65,18
81,39,61,59,70,13
70,46,62,54,73,24
86,42,54,74,78,17
81,40,64,57,70,26
95,51,78,68,73,16
82,47,62,67,71,22
77,65,68,74,50,25
77,52,65,64,65,20
75,58,60,73,80,25
81,51,64,68,69,26
73,62,66,69,65,22
79,57,68,68,65,16
70,55,62,63,65,20
78,60,71,67,51,22
94,41,57,78,84,18
69,51,60,60,67,28
74,61,63,72,64,15
85,50,71,64,69,26
74,43,62,55,67,22
73,44,62,55,65,22
84,53,68,69,68,19
90,45,71,64,64,17
72,49,56,65,68,20
73,51,67,57,61,24
69,52,57,64,78,24
70,45,57,58,60,18
82,52,70,64,60,21
86,49,62,73,79,18
83,57,70,70,62,21
84,45,69,60,74,21
69,61,50,80,82,11
68,47,56,59,81,25
91,46,65,72,90,24
87,54,72,69,63,14
76,47,62,61,64,22
91,45,77,59,65,18
89,43,59,73,79,16
79,55,74,60,55,24
66,58,57,67,63,22
90,60,82,68,44,21
78,41,60,59,95,20
81,49,71,59,67,22
80,38,68,50,61,24
84,55,73,66,65,15
69,60,57,72,71,26
77,46,70,53,55,15
75,57,63,69,69,20
84,42,71,55,64,24
80,40,69,51,62,16
69,56,54,71,92,9
75,46,66,55,58,17
98,44,80,62,76,19
87,47,79,55,61,21
64,48,44,68,84,11
88,42,67,63,80,19
72,41,55,58,65,19
81,50,58,73,81,16
71,57,59,69,80,28
83,46,74,55,54,19
87,51,67,71,81,30
73,49,61,61,63,19
81,48,65,64,68,14
75,65,71,69,61,17
81,45,64,62,72,17
65,49,55,59,75,21
66,52,50,68,74,16
80,51,64,67,76,15
86,63,77,72,70,24
75,42,63,54,73,20
88,58,76,70,71,19
102,52,75,79,76,15
76,55,64,67,61,24
83,44,70,57,63,25
80,46,67,59,69,23
99,49,76,72,75,21
79,52,59,72,63,26
76,50,59,67,78,21
72,50,62,60,64,20
87,48,66,69,76,16
68,63,58,73,69,22
74,42,58,58,69,24
87,42,75,54,69,20
84,47,78,53,63,28
85,51,73,63,74,18
77,46,66,57,63,18
75,48,52,71,85,24
78,49,64,63,63,15
75,41,62,54,68,18
74,47,63,58,64,20
76,63,60,79,64,17
94,37,70,61,70,11
68,59,58,69,73,20
82,50,68,64,60,14
92,46,86,52,40,26
91,38,85,44,59,23
90,56,70,76,76,12
78,55,70,63,55,21
83,58,71,70,62,19
88,68,75,81,73,21
72,48,59,61,68,20
85,57,70,72,74,18
70,56,60,66,68,15
97,49,75,71,83,18
71,60,66,65,66,24
88,54,70,72,78,19
78,46,54,70,92,26
69,56,60,65,72,26
87,51,82,56,58,22
74,65,65,74,63,12
90,39,67,62,71,23
84,45,70,59,74,20
76,57,59,74,78,15
84,45,74,55,66,14
72,50,63,59,63,30
86,44,71,59,77,18
87,48,73,62,77,17
66,56,58,64,67,25
73,60,59,74,68,15
80,48,66,62,68,20
78,56,67,67,73,17
72,35,54,53,72,16
71,52,56,67,64,22
72,57,56,73,72,21
91,47,75,63,66,17
72,48,65,55,60,14
77,56,65,68,66,31
75,51,66,60,64,14
73,50,51,72,76,16
75,55,58,72,84,23
86,55,85,56,64,28
75,43,51,67,73,15
83,49,68,64,59,17
98,71,89,80,72,25
80,44,63,61,75,20
90,53,66,77,81,14
84,47,64,67,84,27
64,43,52,55,66,20
81,49,67,63,68,25
59,43,54,48,60,16
74,38,60,52,74,28
67,38,50,55,89,25
91,43,71,63,80,27
85,49,68,66,82,16
78,41,63,56,72,16
85,62,66,81,74,21
77,44,64,57,66,16
75,47,57,65,78,17
78,54,66,66,81,25
85,45,48,82,83,20
74,59,57,76,77,17
77,52,69,60,63,19
93,49,77,65,71,18
89,52,69,72,67,24
94,55,80,69,60,19
87,44,69,62,79,17
73,38,61,50,72,16
76,48,64,60,78,22
72,49,58,63,96,18
90,45,77,58,63,18
83,46,70,59,54,16
78,39,58,59,73,20
76,35,50,61,80,24
69,44,47,66,84,24
72,48,50,70,80,22
69,53,62,60,65,21
86,42,70,58,67,18
64,58,50,72,72,21
73,49,61,61,70,31
73,48,65,56,51,15
77,47,62,62,85,19
60,64,48,76,75,18
78,59,64,73,86,23
89,40,65,64,79,20
79,64,60,83,84,19
77,57,69,65,54,16
78,52,65,65,67,25
86,51,75,62,69,15
80,47,52,75,88,28
76,48,61,63,77,24
73,64,60,77,71,25
84,55,65,74,79,23
88,52,73,67,64,27
88,64,76,76,73,18
68,54,55,67,73,18
72,54,60,66,63,15
76,45,68,53,67,29
86,50,63,73,85,22
91,52,76,67,70,18
57,53,45,65,75,18
71,37,62,46,65,25
71,45,55,61,67,23
70,42,52,60,72,13
77,39,65,51,59,23
83,49,71,61,67,21
83,56,74,65,61,21
89,63,78,74,76,25
69,44,57,56,57,15
83,49,72,60,54,14
80,45,63,62,62,24
86,45,70,61,79,26
75,49,65,59,72,26
74,53,56,71,78,20
84,54,70,68,71,23
83,48,77,54,56,24
75,47,60,62,78,19
90,55,82,63,70,17
75,49,60,64,72,24
85,49,55,79,87,9
89,51,80,60,65,18
92,49,71,70,76,19
68,50,51,67,81,22
72,49,61,60,74,22
76,50,61,65,74,20
78,52,63,67,78,25
81,51,73,59,73,20
70,52,57,65,70,21
73,58,66,65,67,26
81,46,69,58,57,16
79,46,64,61,60,15
94,57,80,71,69,25
94,49,84,59,54,20
72,51,56,67,75,18
83,60,69,74,75,22
85,54,67,72,71,19
78,51,61,68,70,16
72,56,56,72,79,19
70,51,38,83,83,15
66,41,58,49,66,18
90,61,72,79,85,22
91,51,77,65,67,23
77,55,64,68,66,22
79,50,69,60,60,11
65,46,43,68,77,19
76,60,62,74,65,12
76,50,63,63,82,15
77,47,60,64,83,24
72,57,58,71,60,22
67,56,56,67,79,18
74,50,58,66,71,17
71,38,59,50,69,24
91,45,81,55,60,20
80,37,60,57,75,24
67,55,65,57,63,21
72,48,59,61,76,20
89,43,73,59,84,23
76,50,59,67,64,14
77,45,66,56,62,19
80,52,67,65,68,22
75,46,60,61,65,20
78,44,60,62,68,31
96,44,61,79,85,16
80,53,62,71,75,21
86,42,62,66,80,18
78,57,66,69,64,28
82,55,69,68,65,19
75,50,69,56,64,20
85,56,77,64,57,20
87,41,79,49,65,29
80,36,54,62,79,12
80,60,74,66,61,23
73,65,67,71,64,18
100,53,82,71,75,19
77,54,67,64,66,23
77,52,62,67,75,16
81,47,61,67,78,26
82,45,66,61,65,18
72,48,59,61,65,9
105,51,87,69,67,25
91,47,71,67,78,23
86,40,73,53,57,21
95,63,79,79,68,21
85,42,61,66,78,20
73,59,58,74,74,21
86,49,66,69,81,25
72,56,56,72,95,27
94,44,82,56,63,16
78,41,71,48,54,20
80,48,67,61,60,24
75,51,66,60,68,26
79,49,56,72,85,18
82,62,72,72,60,18
76,44,62,58,77,19
78,66,70,74,61,21
87,50,76,61,63,17
89,55,79,65,62,19
77,50,64,63,67,22
83,33,69,47,65,26
77,60,72,65,53,20
83,49,73,59,64,24
79,57,68,68,71,15
71,50,53,68,71,12
100,50,77,73,72,15
101,47,88,60,62,21
92,52,84,60,62,20
73,50,64,59,66,23
86,51,82,55,49,16
85,54,74,65,71,19
89,49,72,66,51,13
75,46,56,65,69,19
84,48,69,63,61,18
86,61,75,72,55,23
88,63,70,81,74,18
87,44,71,60,71,16
84,51,70,65,72,23
91,57,77,71,75,14
81,64,65,80,79,18
63,47,51,59,60,16
103,52,86,69,67,20
75,58,68,65,76,29
68,45,48,65,70,14
85,41,66,60,73,18
82,41,66,57,66,17
98,60,75,83,60,15
80,57,59,78,80,13
93,59,70,82,77,12
81,50,70,61,60,29
81,52,65,68,66,21
73,41,60,54,70,24
86,62,75,73,72,26
91,46,79,58,59,24
91,49,79,61,75,27
92,44,59,77,81,21
73,48,59,62,58,18
97,52,83,66,74,22
73,47,59,61,77,18
86,55,53,88,87,17
80,50,67,63,58,12
83,42,66,59,62,19
76,53,58,71,71,18
66,51,58,59,67,17
76,64,62,78,79,15
79,43,54,68,84,20
84,48,63,69,65,15
72,56,62,66,75,23
76,43,62,57,77,24
79,59,66,72,74,28
76,54,67,63,78,34
90,48,79,59,70,19
65,52,49,68,85,19
86,46,74,58,74,15
85,49,72,62,70,23
75,56,66,65,71,24
72,49,58,63,78,18
69,43,65,47,57,17
96,68,91,73,66,18
86,53,73,66,76,20
83,55,74,64,60,22
58,53,51,60,67,17
78,48,58,68,62,11
94,36,69,61,69,16
76,55,58,73,84,16
90,61,79,72,71,16
83,52,69,66,67,15
95,58,81,72,71,19
72,59,62,69,62,19
78,45,68,55,60,25
98,42,80,60,61,24
79,52,65,66,68,27
71,55,54,72,78,20
84,50,63,71,88,19
83,40,62,61,63,16
71,67,52,86,74,17
75,53,62,66,74,20
85,51,67,69,79,26
83,58,69,72,76,16
78,44,49,73,80,17
68,51,55,64,77,22
64,51,52,63,67,21
78,58,71,65,63,30
72,51,68,55,55,25
73,46,63,56,63,20
96,49,80,65,70,21
77,56,62,71,60,22
76,51,69,58,60,25
113,45,80,78,73,21
82,49,69,62,80,28
87,44,76,55,61,13
69,48,62,55,64,20
87,42,62,67,73,21
87,47,61,73,77,19
83,58,79,62,62,16
72,48,64,56,60,20
90,38,67,61,71,25
94,55,86,63,72,22
96,41,60,77,86,19
96,42,74,64,79,17
78,51,63,66,84,27
73,50,66,57,71,26
76,60,69,67,57,20
96,63,87,72,70,14
72,49,52,69,81,15
97,57,84,70,65,20
85,56,65,76,70,13
87,52,71,68,72,16
83,48,65,66,65,26
75,45,64,56,59,19
77,61,64,74,61,17
70,56,62,64,55,22
86,55,71,70,69,8
89,47,76,60,63,24
77,60,65,72,76,23
77,50,68,59,60,18
88,49,71,66,73,25
74,32,52,54,72,13
81,52,74,59,62,27
91,54,74,71,63,27
96,51,76,71,76,16
67,59,59,67,61,23
75,49,62,62,73,26
64,52,54,62,86,20
84,55,63,76,82,14
67,59,57,69,75,26
78,40,64,54,60,16
100,50,79,71,81,16
76,63,64,75,74,24
90,29,63,56,75,15
64,67,60,71,52,15
74,40,52,62,81,15
89,45,68,66,67,23
89,47,76,60,74,20
82,53,70,65,71,16
82,51,62,71,79,15
85,54,58,81,89,21
76,50,65,61,74,22
81,46,72,55,60,29
92,57,79,70,67,20
78,49,63,64,74,19
65,39,53,51,69,20
81,49,66,64,72,21
75,54,56,73,74,9
74,60,63,71,68,14
73,52,64,61,75,13
79,47,61,65,64,16
84,58,68,74,73,22
67,50,49,68,61,17
83,52,64,71,64,15
64,45,61,48,58,18
80,54,63,71,68,23
93,51,82,62,66,16
79,26,54,51,76,20
80,46,57,69,84,25
90,56,79,67,67,29
66,46,61,51,69,23
70,47,61,56,58,23
92,51,75,68,69,19
86,41,66,61,73,21
85,44,66,63,75,20
88,34,71,51,65,25
71,37,49,59,81,14
86,50,72,64,73,24
87,54,73,68,62,18
70,60,62,68,64,21
67,48,51,64,58,12
87,50,69,68,73,23
75,51,60,66,76,19
79,47,67,59,78,17
97,56,91,62,65,29
86,46,68,64,63,22
75,53,66,62,81,24
80,48,67,61,58,27
73,51,56,68,71,15
74,57,66,65,67,17
66,45,46,65,79,19
79,53,68,64,75,26
68,52,54,66,75,31
72,47,57,62,72,23
79,39,65,53,67,24
90,45,73,62,81,20
75,63,65,73,68,25
77,51,64,64,64,18
89,51,73,67,84,19
76,55,58,73,79,15
91,51,74,68,65,26
91,54,63,82,85,17
86,47,75,58,59,17
63,48,48,63,69,16
75,35,61,49,53,15
88,58,70,76,65,11
76,58,65,69,68,15
99,44,88,55,59,18
75,59,68,66,51,13
75,59,70,64,62,17
86,53,61,78,90,17
89,46,74,61,68,23
74,50,63,61,72,12
83,53,66,70,70,23
64,61,56,69,64,20
63,56,56,63,67,14
79,48,72,55,68,19
79,59,59,79,82,22
77,56,60,73,72,17
77,54,62,69,67,19
101,61,81,81,72,25
78,55,64,69,65,12
77,47,62,62,82,17
97,60,84,73,54,21
79,57,64,72,72,19
71,33,56,48,69,23
89,50,77,62,70,26
67,43,58,52,65,23
62,50,58,54,61,15
80,50,71,59,64,24
84,53,69,68,76,23
90,42,68,64,82,24
76,53,66,63,66,12
85,41,68,58,66,27
94,67,81,80,71,14
79,58,61,76,73,22
66,45,48,63,76,16
75,70,70,75,62,19
82,57,69,70,71,16
88,56,67,77,78,23
81,58,69,70,57,20
76,64,64,76,68,23
68,42,56,54,61,15
65,54,58,61,63,26
92,40,70,62,63,10
70,52,62,60,60,21
72,40,58,54,58,19
74,62,66,70,67,20
88,50,80,58,66,24
76,38,63,51,75,25
77,52,63,66,73,22
74,49,56,67,78,17
76,50,63,63,56,13
96,49,77,68,63,12
98,44,86,56,60,23
86,48,72,62,70,18
57,70,54,73,72,22
81,56,71,66,73,23
67,59,61,65,71,31
91,49,70,70,69,22
86,43,67,62,75,17
75,58,64,69,77,22
64,45,53,56,76,15
82,40,64,58,70,18
98,51,76,73,67,18
64,53,59,58,76,26
87,55,72,70,71,26
83,30,64,49,62,20
82,48,67,63,60,13
73,41,56,58,66,21
83,48,67,64,72,22
82,42,68,56,62,15
80,50,66,64,72,22
82,48,76,54,63,22
80,44,58,66,78,23
72,49,57,64,76,12
79,45,65,59,79,26
76,53,64,65,60,21
88,44,74,58,65,15
97,58,72,83,86,15
67,44,47,64,72,16
76,56,65,67,68,17
80,61,69,72,62,18
84,56,72,68,79,19
79,45,60,64,69,11
85,44,66,63,75,21
94,47,78,63,72,22
83,57,74,66,71,16
67,47,57,57,67,16
83,52,72,63,62,24
83,66,71,78,63,20
70,48,55,63,84,19
77,47,56,68,68,13
67,51,58,60,79,12
73,48,61,60,69,26
80,63,66,77,71,20
69,45,60,54,74,27
91,44,75,60,64,21
83,41,74,50,73,21
80,60,72,68,61,21
80,48,57,71,88,22
75,58,67,66,60,18
91,46,69,68,74,17
71,44,57,58,69,16
87,56,75,68,70,18
72,56,51,77,86,15
85,50,75,60,59,22
84,48,69,63,64,19
82,61,72,71,67,18
98,44,63,79,91,15
87,55,70,72,74,16
84,40,71,53,57,20
94,46,72,68,68,17
80,46,57,69,85,21
93,48,75,66,71,15
92,51,72,71,76,22
79,52,64,67,70,21
80,49,59,70,74,18
70,42,39,73,90,19
90,43,71,62,71,23
80,39,67,52,61,22
81,58,72,67,68,24
68,48,54,62,69,18
71,56,59,68,62,20
88,51,69,70,76,21
82,45,72,55,68,22
77,55,67,65,65,23
79,36,63,52,68,17
93,45,68,70,77,22
77,40,66,51,52,13
80,55,61,74,71,16
61,59,55,65,75,19
87,45,71,61,69,15
79,63,67,75,80,18
77,32,50,59,81,12
77,51,62,66,67,19
74,53,52,75,76,13
77,62,64,75,86,21
72,45,68,49,55,24
65,46,51,60,78,25
86,46,66,66,76,15
72,51,59,64,64,18
87,53,62,78,81,23
95,52,65,82,93,23
80,48,63,65,74,28
102,49,80,71,77,21
90,46,67,69,74,25
89,49,69,69,72,9
83,59,78,64,54,17
86,62,74,74,73,22
70,42,51,61,79,18
74,54,62,66,65,17
77,44,52,69,77,15
77,45,62,60,65,15
91,49,78,62,72,22
77,54,59,72,69,18
68,47,59,56,65,22
89,36,68,57,71,14
68,60,58,70,72,11
81,60,72,69,72,25
66,54,54,66,67,24
91,48,80,59,76,21
71,61,55,77,91,19
71,65,59,77,61,15
82,50,63,69,68,15
87,47,65,69,77,18
80,54,72,62,61,16
76,52,62,66,74,19
85,52,65,72,84,18
64,49,53,60,71,23
86,55,70,71,76,13
76,70,63,83,75,18
76,46,68,54,66,17
91,49,72,68,75,25
90,61,75,76,64,17
86,50,67,69,76,15
78,46,53,71,82,20
94,45,78,61,58,23
92,57,70,79,76,11
96,48,82,62,71,16
76,62,63,75,71,22
73,66,65,74,66,24
89,44,73,60,68,16
77,50,70,57,62,22
81,41,65,57,64,15
76,52,60,68,65,26
80,39,58,61,62,20
83,49,70,62,77,27
71,38,51,58,74,17
77,49,60,66,71,18
87,40,71,56,73,27
75,54,69,60,62,16
89,47,73,63,67,21
90,47,75,62,74,27
78,55,62,71,71,15
78,46,67,57,63,25
73,42,61,54,66,13
70,53,52,71,65,11
83,40,66,57,66,27
86,37,64,59,78,20
78,56,56,78,88,20
76,57,63,70,68,18
76,54,67,63,71,16
73,49,57,65,78,17
83,63,74,72,69,14
91,45,64,72,80,19
85,42,70,57,70,18
76,67,63,80,72,10
78,63,65,76,74,27
71,44,58,57,81,29
81,47,70,58,81,25
76,35,64,47,60,17
87,47,68,66,68,13
81,61,71,71,66,14
77,53,64,66,77,22
68,44,52,60,81,24
71,61,57,75,70,25
86,50,75,61,61,16
54,62,50,66,79,29
89,53,79,63,66,30
83,43,60,66,72,22
84,50,71,63,70,16
73,50,63,60,73,17
87,51,77,61,61,23
88,43,67,64,74,20
80,51,77,54,54,20
100,48,89,59,62,26
77,44,68,53,57,20
89,58,79,68,72,19
79,60,73,66,53,15
91,61,77,75,68,25
76,50,52,74,83,21
84,48,65,67,82,24
67,58,64,61,67,26
74,45,58,61,71,18
82,41,76,47,57,17
89,55,80,64,65,21
86,57,68,75,81,18
84,53,68,69,71,24
79,45,66,58,71,18
88,36,61,63,78,21
96,48,73,71,80,19
81,49,67,63,67,23
94,53,77,70,67,24
83,40,61,62,70,13
70,41,49,62,82,24
77,54,61,70,83,19
62,39,49,52,63,19
77,56,66,67,71,20
87,42,64,65,77,21
85,68,73,80,65,22
81,55,68,68,68,11
93,48,80,61,65,30
80,47,69,58,63,16
78,51,59,70,75,17
77,50,59,68,86,26
84,45,70,59,60,21
80,46,64,62,65,23
80,40,57,63,69,16
77,37,64,50,62,28
85,55,65,75,82,23
85,54,68,71,81,30
64,50,52,62,71,26
84,50,63,71,75,18
94,51,78,67,70,20
68,48,52,64,60,16
83,60,66,77,69,17
66,49,50,65,81,24
85,50,62,73,65,12
77,44,66,55,54,18
91,42,69,64,83,28
93,46,73,66,73,16
73,61,67,67,65,13
79,54,60,73,86,19
85,39,67,57,70,21
78,48,66,60,76,24
78,44,57,65,78,19
79,50,67,62,70,18
67,54,48,73,78,18
95,47,67,75,81,16
73,47,57,63,78,22
75,58,60,73,75,24
93,41,80,54,56,18
69,56,63,62,71,19
66,60,58,68,78,20
64,58,57,65,61,15
65,47,51,61,74,19
100,43,91,52,56,21
80,69,76,73,56,16
79,49,60,68,68,16
99,52,87,64,65,24
98,60,83,75,68,19
75,49,65,59,63,19
91,49,72,68,72,19
87,56,77,66,59,18
86,54,70,70,71,20
81,44,53,72,75,18
81,46,63,64,76,21
78,59,65,72,67,21
73,60,63,70,77,17
93,59,84,68,64,32
81,49,68,62,75,20
85,40,67,58,71,20
84,53,72,65,70,31
84,42,73,53,57,20
81,45,66,60,68,21
85,57,78,64,63,26
80,66,66,80,64,24
75,40,58,57,80,17
81,36,65,52,70,18
86,67,72,81,83,17
82,43,70,55,58,19
70,58,60,68,86,20
82,42,60,64,79,26
79,61,68,72,81,14
75,44,57,62,75,23
76,50,64,62,63,20
107,56,93,70,66,18
73,42,62,53,64,23
81,48,72,57,72,22
68,47,45,70,82,11
73,55,71,57,58,22
70,51,57,64,73,14
74,59,70,63,64,21
75,48,59,64,72,20
70,41,57,54,70,22
74,49,59,64,72,19
75,45,59,61,74,20
81,63,65,79,64,15
97,43,73,67,83,25
70,45,63,52,74,18
92,40,71,61,69,14
77,51,61,67,73,21
80,53,64,69,73,21
68,42,58,52,63,24
71,51,55,67,78,12
80,51,66,65,59,10
76,53,66,63,69,17
86,39,74,51,60,25
72,54,60,66,76,21
90,41,78,53,57,24
70,49,55,64,63,12
78,45,64,59,63,16
88,40,74,54,64,18
72,55,57,70,65,18
91,56,76,71,62,13
91,53,71,73,77,19
59,53,43,69,69,20
95,51,75,71,65,17
80,58,64,74,83,20
82,50,63,69,73,18
62,48,53,57,63,20
74,42,59,57,70,17
93,43,73,63,63,15
80,54,60,74,90,25
88,59,73,74,84,19
76,55,66,65,58,24
94,59,75,78,78,16
95,54,79,70,71,14
73,54,60,67,70,22
79,48,66,61,63,18
84,48,72,60,78,25
65,44,55,54,60,22
89,42,58,73,94,19
75,44,62,57,58,24
82,41,57,66,84,18
84,61,76,69,62,14
81,65,77,69,54,23
72,50,51,71,83,19
75,41,60,56,84,22
78,44,54,68,85,12
96,43,86,53,54,22
69,47,46,70,76,14
87,54,74,67,73,24
82,51,53,80,94,19
76,61,70,67,54,19
87,40,64,63,80,24
75,60,67,68,52,18
81,57,62,76,85,20
82,51,73,60,61,22
89,42,54,77,84,16
69,53,56,66,83,21
81,47,70,58,67,19
73,39,56,56,71,12
66,47,53,60,66,19
80,50,66,64,76,21
79,56,71,64,71,17
101,50,85,66,64,11
88,51,70,69,73,19
72,59,66,65,55,20
92,56,79,69,65,25
68,36,39,65,74,15
86,63,74,75,69,22
79,69,65,83,79,17
71,55,62,64,58,20
77,58,63,72,67,18
62,56,50,68,76,25
87,48,71,64,63,19
94,40,72,62,72,26
77,60,65,72,75,18
69,52,63,58,58,14
79,41,59,61,68,17
79,44,70,53,72,19
70,51,57,64,82,23
81,53,66,68,70,15
89,54,79,64,74,27
73,40,56,57,63,19
79,54,67,66,67,20
83,46,51,78,90,19
86,53,73,66,57,24
83,54,64,73,68,14
82,44,64,62,78,13
88,45,67,66,78,24
76,63,64,75,63,26
86,53,68,71,82,17
83,45,67,61,61,24
80,52,63,69,62,23
65,48,53,60,75,28
96,38,80,54,63,32
75,43,58,60,75,21
72,55,51,76,80,22
81,51,60,72,66,17
85,51,67,69,71,11
80,53,64,69,55,19
73,57,58,72,67,18
88,38,62,64,66,23
72,61,61,72,76,20
86,71,75,82,76,23
79,49,69,59,72,18
91,45,67,69,72,20
79,36,58,57,75,19
79,50,64,65,75,16
83,47,60,70,88,17
82,62,73,71,74,15
66,72,58,80,81,20
90,63,83,70,61,23
72,50,62,60,72,25
81,52,70,63,64,26
110,50,89,71,75,18
75,51,58,68,77,19
85,41,60,66,76,16
58,56,44,70,92,18
81,62,72,71,72,25
70,60,57,73,75,28
80,51,70,61,64,12
80,43,67,56,79,14
88,60,78,70,69,17
96,41,70,67,67,19
73,59,61,71,76,26
77,45,59,63,74,14
76,49,62,63,71,21
88,56,76,68,62,25
74,43,64,53,66,20
91,50,82,59,65,19
84,42,63,63,71,17
73,51,64,60,57,26
75,46,64,57,62,18
94,50,78,66,62,19
89,44,77,56,66,25
80,41,67,54,74,20
81,52,69,64,71,20
71,50,58,63,71,25
68,58,62,64,62,20
72,37,53,56,68,29
85,48,61,72,87,13
96,42,81,57,66,24
79,47,60,66,69,21
74,47,61,60,75,14
82,44,62,64,80,16
83,49,73,59,56,31
88,49,70,67,59,18
70,44,50,64,62,19
73,47,53,67,85,23
73,44,52,65,76,22
82,46,68,60,78,19
75,55,57,73,76,14
66,48,51,63,76,18
77,56,71,62,59,18
71,55,59,67,65,15
85,49,73,61,66,15
80,46,69,57,59,19
94,56,80,70,74,28
92,48,75,65,67,20
89,53,64,78,86,9
82,38,68,52,66,21
92,52,67,77,85,19
75,57,63,69,63,18
88,44,82,50,66,21
83,47,60,70,74,18
77,61,70,68,61,14
74,38,64,48,70,23
72,45,63,54,69,16
66,56,62,60,77,23
77,49,58,68,83,18
76,45,59,62,69,19
69,53,62,60,59,19
84,52,75,61,59,27
77,50,62,65,88,22
86,55,72,69,75,18
81,47,57,71,76,13
77,43,56,64,71,21
101,41,85,57,72,34
77,51,59,69,73,21
86,50,61,75,76,19
83,42,59,66,80,27
81,58,71,68,61,20
81,45,66,60,65,12
69,45,58,56,75,13
90,49,71,68,71,17
77,54,64,67,80,12
88,40,71,57,69,22
81,60,65,76,72,16
67,39,57,49,59,15
75,50,68,57,58,16
100,41,80,61,63,17
79,47,70,56,65,17
91,56,77,70,66,17
94,49,81,62,71,21
85,47,67,65,64,17
92,47,67,72,79,9
82,56,68,70,61,18
80,56,68,68,73,23
79,60,66,73,63,16
84,43,61,66,75,27
83,53,72,64,64,16
90,49,75,64,64,20
81,55,65,71,86,21
78,49,59,68,73,17
97,59,80,76,72,29
78,58,70,66,75,15
98,54,69,83,78,17
76,43,64,55,62,16
78,32,53,57,75,15
82,59,73,68,60,20
57,40,49,48,65,22
78,51,64,65,73,16
71,48,57,62,79,24
101,48,78,71,73,21
94,52,85,61,69,28
68,57,58,67,75,24
89,40,68,61,72,20
91,51,70,72,78,15
88,39,67,60,76,28
90,52,74,68,77,18
86,46,74,58,63,27
94,49,80,63,63,19
76,62,71,67,64,23
87,44,60,71,72,19
91,45,69,67,74,16
74,50,53,71,80,16
91,47,67,71,86,19
70,49,62,57,75,17
90,56,77,69,68,16
68,46,55,59,78,20
75,52,71,56,63,32
79,54,67,66,73,20
93,50,78,65,73,23
87,41,66,62,80,20
68,58,56,70,80,13
97,50,73,74,75,19
85,49,68,66,71,14
80,47,66,61,60,15
72,63,66,69,60,15
70,54,60,64,85,24
89,37,69,57,73,20
93,50,80,63,54,20
74,51,63,62,62,20
78,50,59,69,88,24
67,44,50,61,74,12
84,48,67,65,71,19
78,52,65,65,72,23
84,65,67,82,80,17
83,57,68,72,70,21
69,49,55,63,69,19
84,58,69,73,76,22
73,42,57,58,66,14
71,56,60,67,70,22
87,50,78,59,57,20
62,46,51,57,71,20
71,54,65,60,64,24
63,44,45,62,70,25
75,39,59,55,78,21
79,55,63,71,85,24
77,47,56,68,74,13
74,50,60,64,74,24
78,53,72,59,65,26
63,37,52,48,64,21
71,43,62,52,64,24
85,43,64,64,78,18
84,47,70,61,63,15
95,44,72,67,71,19
84,43,62,65,72,17
73,48,57,64,72,15
87,47,78,56,86,22
77,48,56,69,82,12
86,47,68,65,70,15
82,52,69,65,65,19
77,58,66,69,70,28
75,56,64,67,66,23
91,52,70,73,73,27
97,49,75,71,70,21
71,48,53,66,65,17
67,53,58,62,59,26
72,36,53,55,72,14
71,41,53,59,69,20
66,44,49,61,71,18
92,43,75,60,70,21
91,52,78,65,69,19
75,46,59,62,81,18
79,37,69,47,64,19
92,56,74,74,75,19
75,55,64,66,64,21
82,59,65,76,74,15
96,63,82,77,75,27
81,51,53,79,86,18
77,55,62,70,72,21
79,50,64,65,65,17
96,48,79,65,69,20
90,58,79,69,66,21
77,42,67,52,56,18
