"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
75,61,66,70,68,24
85,48,74,59,50,12
64,53,62,55,58,17
87,41,72,56,63,18
95,48,75,68,63,10
92,56,75,73,54,15
83,46,71,58,57,16
92,44,84,52,72,21
82,45,73,54,63,16
77,46,73,50,84,23
92,61,78,75,95,36
81,45,64,62,67,13
83,49,75,57,54,15
64,53,56,61,76,22
81,41,68,54,75,11
79,63,67,75,78,28
91,47,75,63,80,17
84,44,75,53,82,17
78,42,73,47,66,21
84,52,73,63,80,22
77,47,70,54,74,22
79,50,72,57,73,16
85,61,79,67,62,26
65,48,61,52,73,16
69,52,64,57,64,16
92,46,78,60,72,14
79,44,68,55,81,16
76,60,65,71,62,18
75,52,68,59,61,28
85,55,74,66,77,15
94,41,80,55,68,14
73,59,67,65,59,21
71,48,63,56,72,17
70,48,68,50,67,25
71,48,65,54,76,19
80,47,75,52,60,21
77,49,70,56,72,16
92,48,86,54,68,24
70,42,60,52,74,27
74,44,61,57,72,15
83,47,62,68,71,13
78,62,69,71,87,16
85,61,66,80,78,18
65,65,61,69,66,32
93,51,78,66,71,17
89,56,81,64,62,22
77,43,63,57,78,20
69,44,62,51,71,21
78,44,71,51,76,23
87,51,73,65,66,13
74,57,68,63,63,18
86,46,77,55,63,27
78,46,77,47,74,30
81,39,69,51,71,17
88,58,82,64,73,23
88,44,81,51,72,31
69,50,55,64,72,12
71,56,64,63,76,23
75,61,74,62,62,20
70,42,63,49,71,16
75,40,67,48,68,18
67,54,59,62,78,22
84,46,73,57,69,24
92,55,88,59,60,18
80,51,64,67,81,22
93,43,79,57,79,21
60,46,49,57,71,23
80,56,72,64,71,14
97,52,83,66,58,25
94,47,77,64,67,21
78,51,70,59,67,15
77,47,71,53,66,17
75,46,68,53,77,18
83,41,73,51,77,22
71,51,65,57,66,29
91,40,83,48,56,19
90,59,84,65,67,19
76,51,67,60,76,18
79,50,77,52,78,20
73,52,66,59,73,27
72,49,63,58,60,11
82,51,70,63,67,26
79,56,70,65,78,17
89,49,73,65,73,19
80,46,68,58,57,16
81,45,72,54,70,18
91,55,82,64,70,27
94,47,78,63,62,14
81,47,70,58,72,11
78,64,71,71,77,14
93,64,84,73,60,18
109,55,93,71,61,19
95,43,76,62,72,16
76,44,67,53,72,15
67,50,63,54,71,23
73,53,63,63,56,26
80,45,69,56,78,24
79,58,73,64,71,26
75,38,69,44,70,18
72,45,59,58,68,16
67,54,65,56,71,26
103,45,81,67,74,22
97,52,78,71,72,26
89,51,79,61,71,18
66,50,64,52,66,22
85,47,76,56,63,14
75,44,65,54,80,18
70,50,63,57,67,23
91,58,71,78,71,17
101,68,84,85,81,28
80,52,68,64,70,15
77,50,65,62,73,22
75,48,64,59,58,14
84,41,75,50,75,22
70,54,64,60,70,16
78,52,66,64,57,12
74,54,61,67,83,22
80,58,64,74,76,17
77,33,67,43,71,25
96,55,79,72,87,18
88,53,77,64,71,22
93,48,80,61,59,19
91,37,77,51,70,21
88,60,74,74,64,15
91,59,86,64,74,12
69,48,64,53,77,23
79,49,73,55,73,24
76,49,67,58,79,17
87,55,80,62,79,21
79,47,73,53,61,17
70,57,69,58,71,14
98,47,77,68,72,14
90,47,78,59,61,11
72,50,66,56,66,12
91,52,79,64,73,21
97,58,86,69,74,17
90,49,81,58,62,26
69,48,64,53,61,14
85,49,74,60,82,16
81,57,70,68,79,18
72,59,67,64,77,20
88,40,81,47,83,20
116,48,92,72,55,26
89,38,74,53,76,17
94,49,85,58,59,23
80,55,70,65,71,16
109,50,94,65,68,22
79,51,64,66,67,27
86,34,77,43,70,15
80,52,70,62,56,22
86,44,72,58,80,19
88,51,76,63,59,23
69,51,58,62,63,22
69,54,61,62,63,13
81,52,70,63,62,18
66,52,57,61,71,15
79,58,67,70,63,18
79,45,68,56,66,15
81,50,74,57,70,10
70,48,59,59,60,11
68,47,56,59,70,21
90,44,81,53,76,25
79,45,74,50,65,19
81,58,66,73,66,18
61,44,51,54,74,26
73,54,63,64,62,20
82,50,63,69,77,16
73,56,65,64,61,19
99,50,90,59,68,27
78,53,68,63,82,11
98,41,87,52,76,16
73,44,65,52,80,24
86,50,81,55,70,22
73,64,72,65,78,26
71,44,60,55,75,18
87,49,77,59,76,22
82,46,71,57,75,23
73,44,64,53,60,12
70,46,62,54,77,26
83,53,73,63,68,16
86,42,77,51,67,24
79,51,70,60,75,17
88,51,78,61,56,14
75,62,60,77,63,19
84,51,73,62,70,25
70,51,65,56,69,19
92,53,78,67,78,18
65,56,56,65,70,13
74,52,70,56,70,18
78,41,73,46,64,20
88,39,80,47,76,26
62,71,55,78,71,16
89,53,77,65,66,19
69,57,60,66,74,17
80,51,71,60,80,13
76,50,70,56,73,22
80,39,68,51,75,14
79,58,69,68,58,28
76,46,71,51,69,18
77,44,65,56,75,21
96,45,85,56,85,20
67,48,59,56,73,24
64,56,58,62,65,12
83,51,76,58,68,22
78,52,65,65,92,15
76,41,71,46,90,17
68,51,57,62,66,27
86,50,74,62,76,25
86,41,75,52,65,22
68,48,60,56,76,14
71,38,66,43,79,33
96,43,83,56,67,14
85,59,74,70,79,16
80,42,68,54,90,22
74,39,66,47,74,17
85,53,79,59,70,29
85,46,67,64,76,7
69,39,64,44,64,25
79,69,77,71,84,22
91,41,76,56,77,19
84,48,75,57,66,28
86,54,74,66,63,20
81,64,74,71,79,18
61,56,56,61,54,20
72,66,62,76,68,20
93,48,80,61,77,24
70,37,63,44,71,13
66,47,58,55,79,9
77,53,71,59,73,15
99,48,73,74,55,18
86,41,73,54,74,17
73,52,70,55,70,26
77,57,70,64,80,20
80,44,70,54,60,17
78,55,69,64,64,19
94,52,89,57,80,17
74,53,67,60,60,14
91,41,81,51,57,12
86,52,81,57,52,23
69,53,64,58,76,22
75,51,66,60,57,25
78,51,64,65,70,23
82,50,76,56,82,18
67,48,62,53,55,22
87,43,72,58,73,26
83,46,73,56,75,26
75,41,67,49,61,19
89,54,79,64,69,26
71,53,60,64,72,21
78,51,68,61,72,16
72,61,63,70,68,23
82,54,70,66,66,15
85,57,76,66,74,16
66,46,66,46,68,15
76,40,63,53,71,20
95,43,89,49,80,23
66,39,59,46,82,23
58,55,54,59,68,17
81,33,66,48,75,12
86,44,83,47,60,20
76,53,62,67,53,20
89,65,79,75,70,12
81,60,72,69,93,23
67,41,56,52,73,15
66,48,59,55,82,10
73,63,66,70,67,24
74,43,64,53,70,13
82,42,71,53,83,22
87,40,68,59,63,16
80,53,72,61,70,19
91,50,80,61,70,15
81,49,69,61,58,19
76,60,69,67,61,24
91,54,79,66,72,25
64,57,59,62,64,25
89,49,65,73,63,21
64,51,56,59,55,26
66,55,62,59,70,19
80,61,72,69,61,24
75,59,63,71,63,24
63,47,54,56,58,27
82,42,74,50,70,27
84,51,80,55,66,25
54,50,49,55,82,23
84,51,72,63,77,13
87,51,80,58,89,23
69,48,63,54,71,19
79,45,74,50,70,22
86,53,78,61,58,15
79,57,79,57,69,22
84,51,68,67,73,22
66,46,57,55,73,25
79,63,66,76,65,23
83,44,76,51,57,25
77,56,72,61,64,22
84,58,71,71,65,20
73,51,69,55,62,22
79,53,67,65,68,12
77,45,74,48,71,19
77,51,66,62,62,18
71,48,65,54,70,21
81,50,71,60,71,16
86,39,79,46,61,24
61,42,57,46,77,22
70,54,69,55,71,25
83,54,72,65,70,24
85,48,71,62,83,16
88,43,78,53,70,31
88,43,64,67,78,14
80,55,71,64,80,23
88,38,80,46,52,28
81,48,71,58,56,21
79,47,67,59,67,18
88,46,76,58,73,17
79,45,70,54,59,22
65,41,58,48,72,27
76,40,71,45,60,19
70,51,61,60,78,15
64,47,56,55,52,20
90,51,76,65,79,17
74,32,70,36,79,21
80,43,71,52,73,21
71,43,62,52,68,24
82,49,77,54,76,23
90,50,77,63,71,18
95,54,80,69,62,16
69,61,70,60,76,19
88,51,72,67,69,19
90,58,77,71,65,23
90,62,79,73,77,16
84,55,75,64,65,18
75,44,70,49,66,23
62,53,57,58,67,18
91,44,78,57,60,29
71,48,69,50,74,25
81,60,73,68,79,22
79,50,69,60,74,26
75,36,68,43,71,22
69,56,63,62,82,20
76,50,65,61,80,9
80,59,67,72,81,24
78,43,66,55,83,11
90,54,75,69,59,18
70,48,66,52,74,29
98,46,80,64,63,20
87,48,76,59,64,16
79,49,69,59,67,16
84,34,71,47,63,25
72,56,63,65,61,18
81,65,67,79,73,17
82,49,78,53,73,10
71,55,61,65,79,23
84,34,71,47,68,26
85,42,74,53,53,17
76,45,65,56,71,23
87,44,75,56,77,17
88,55,81,62,67,20
83,53,80,56,73,14
72,57,65,64,72,19
94,53,83,64,78,17
78,54,65,67,85,20
77,55,71,61,66,21
88,49,84,53,70,24
80,58,73,65,70,27
79,48,71,56,73,15
86,53,69,70,65,16
86,54,67,73,67,17
86,43,80,49,65,20
71,49,60,60,61,14
91,37,73,55,63,17
75,48,67,56,62,16
68,51,55,64,62,15
65,55,58,62,68,12
80,49,71,58,49,18
74,53,71,56,61,22
81,50,70,61,74,12
69,59,57,71,69,19
78,50,71,57,64,21
76,51,66,61,67,19
73,49,67,55,69,18
81,43,71,53,63,21
84,48,73,59,77,21
94,43,84,53,99,17
71,49,65,55,60,20
100,59,80,79,69,14
88,47,75,60,78,29
71,52,67,56,48,19
78,56,68,66,74,18
83,40,74,49,63,21
82,52,73,61,51,18
86,48,72,62,73,26
89,51,80,60,79,22
65,39,60,44,74,19
82,39,67,54,77,14
86,46,78,54,93,17
74,52,68,58,65,29
79,58,67,70,71,13
66,39,56,49,64,18
86,47,72,61,69,21
65,36,60,41,54,30
88,48,80,56,68,15
62,45,58,49,73,24
79,49,70,58,74,26
76,52,59,69,75,23
72,46,69,49,70,14
84,48,72,60,76,21
61,62,54,69,75,15
65,59,58,66,73,22
68,46,62,52,77,16
74,54,68,60,78,23
95,58,82,71,74,16
76,51,70,57,64,25
73,46,65,54,78,36
74,52,70,56,75,22
70,53,64,59,47,18
76,53,65,64,76,19
62,47,59,50,75,26
81,46,62,65,72,12
72,33,68,37,91,24
69,50,66,53,55,21
79,50,67,62,60,14
82,56,70,68,66,7
87,46,74,59,71,13
90,49,74,65,88,10
60,43,54,49,67,15
85,57,74,68,72,29
91,64,78,77,64,14
84,57,72,69,62,24
71,46,65,52,62,24
79,48,70,57,66,21
86,45,74,57,59,10
78,55,66,67,76,12
99,51,81,69,78,17
85,51,74,62,79,20
74,59,71,62,72,29
84,62,76,70,73,25
83,47,69,61,69,20
88,50,74,64,77,18
81,53,76,58,83,27
74,54,62,66,70,12
67,62,62,67,70,17
77,49,70,56,70,24
67,37,67,37,75,19
93,46,78,61,75,19
74,56,68,62,74,20
93,49,76,66,70,13
62,47,55,54,81,21
87,46,85,48,54,18
80,50,69,61,74,21
92,55,82,65,69,15
72,45,63,54,66,21
72,41,64,49,82,23
72,50,65,57,49,27
83,54,76,61,81,11
76,43,62,57,64,14
69,48,62,55,75,18
57,50,56,51,76,21
78,49,68,59,58,22
81,43,74,50,67,20
62,50,53,59,86,16
79,54,68,65,71,21
82,61,72,71,75,16
82,56,74,64,89,18
78,54,68,64,79,16
77,46,70,53,55,17
86,52,73,65,78,16
74,49,65,58,70,26
92,48,83,57,66,18
84,55,76,63,71,13
62,44,53,53,59,18
89,53,77,65,72,24
83,60,73,70,72,21
86,54,77,63,69,21
77,52,65,64,68,21
78,56,75,59,63,22
79,51,69,61,62,19
78,42,68,52,72,11
89,40,79,50,63,25
78,49,70,57,69,18
83,54,77,60,64,24
70,47,62,55,73,19
84,55,73,66,79,21
82,57,66,73,72,23
79,53,71,61,64,24
69,56,59,66,72,27
80,47,69,58,54,15
79,50,74,55,82,27
79,44,71,52,58,20
91,48,75,64,69,18
75,52,71,56,58,27
68,41,65,44,75,18
84,54,76,62,69,20
78,47,68,57,58,19
76,62,74,64,66,31
76,49,67,58,68,22
62,41,53,50,71,21
82,46,77,51,76,29
90,55,76,69,73,23
77,51,70,58,73,21
96,47,82,61,59,17
75,44,67,52,94,19
76,48,66,58,65,18
82,55,71,66,72,11
103,54,93,64,78,25
74,49,65,58,65,33
76,48,64,60,74,18
79,33,64,48,77,11
77,63,61,79,80,20
74,58,76,56,58,17
70,43,58,55,67,18
68,51,65,54,75,19
92,50,80,62,70,19
87,45,74,58,65,16
98,39,83,54,66,17
77,62,69,70,84,24
92,52,88,56,67,25
89,55,78,66,83,18
90,52,73,69,73,18
97,54,81,70,79,17
69,44,65,48,70,23
85,48,70,63,67,16
79,55,65,69,70,17
97,51,81,67,74,13
79,49,67,61,77,21
95,53,75,73,80,17
68,54,63,59,73,19
80,47,69,58,70,23
75,47,65,57,66,23
77,40,66,51,65,19
70,54,71,53,58,19
78,44,70,52,67,23
69,50,65,54,54,14
74,44,63,55,75,15
74,48,69,53,70,17
85,43,67,61,65,13
68,46,53,61,63,15
71,49,62,58,62,14
71,58,64,65,69,22
80,40,69,51,67,14
85,55,80,60,68,11
75,48,68,55,71,15
75,44,66,53,71,14
101,47,98,50,69,22
67,54,60,61,56,22
69,50,59,60,82,14
77,49,66,60,80,19
93,47,80,60,60,21
77,54,72,59,76,9
86,56,75,67,73,13
79,42,72,49,59,25
74,48,71,51,55,26
66,49,65,50,84,27
97,50,83,64,59,20
73,50,71,52,75,23
80,49,70,59,62,17
79,46,74,51,75,24
79,46,72,53,68,23
76,28,70,34,82,27
65,56,63,58,76,23
89,40,78,51,69,23
79,56,72,63,69,20
94,50,87,57,64,18
78,48,74,52,70,21
82,46,71,57,68,30
81,42,71,52,70,14
72,47,70,49,76,18
70,49,67,52,71,23
82,49,66,65,59,20
84,52,75,61,62,26
77,42,74,45,69,23
93,58,72,79,78,18
63,61,56,68,56,26
78,62,66,74,65,20
77,40,67,50,94,17
71,51,62,60,64,20
95,49,84,60,67,21
71,46,63,54,66,14
92,45,76,61,66,19
70,52,59,63,74,17
59,36,50,45,71,24
74,51,59,66,74,19
72,45,65,52,64,16
68,46,54,60,93,15
83,49,73,59,70,20
77,56,74,59,60,19
62,44,57,49,63,11
84,57,77,64,58,21
89,55,85,59,75,24
90,48,78,60,67,19
66,58,59,65,51,15
73,57,63,67,68,23
84,62,74,72,71,22
88,49,74,63,68,23
71,52,65,58,70,17
67,50,61,56,74,23
80,55,74,61,66,20
71,58,62,67,68,20
93,49,82,60,74,22
77,38,73,42,73,19
68,57,58,67,75,14
91,49,81,59,61,29
82,65,70,77,71,30
76,38,71,43,76,19
79,47,74,52,65,22
83,60,78,65,71,18
84,44,74,54,78,28
87,47,72,62,85,25
76,42,58,60,68,16
96,49,79,66,76,15
96,52,89,59,57,21
73,51,73,51,74,18
66,60,54,72,83,17
72,40,63,49,65,24
77,51,67,61,76,28
68,43,63,48,73,13
82,53,73,62,72,22
84,65,74,75,77,22
74,59,68,65,69,17
85,56,73,68,91,18
95,41,89,47,56,20
79,46,64,61,72,24
86,48,74,60,77,25
77,55,72,60,66,17
62,42,54,50,82,18
65,53,60,58,72,15
72,52,65,59,69,12
85,50,74,61,66,28
78,70,75,73,68,21
86,50,81,55,71,20
78,57,69,66,80,17
85,42,80,47,70,26
84,45,70,59,56,22
73,42,62,53,69,18
80,61,71,70,64,20
75,68,70,73,65,29
89,45,79,55,54,16
88,58,86,60,62,21
84,40,70,54,77,17
67,59,65,61,76,29
74,50,68,56,68,19
80,45,65,60,68,22
80,51,73,58,66,18
81,52,68,65,67,15
75,66,69,72,70,18
81,54,71,64,71,26
72,47,64,55,68,15
70,52,61,61,70,14
89,51,82,58,72,21
79,52,67,64,60,15
76,46,66,56,72,18
62,68,60,70,70,19
89,46,79,56,70,14
93,34,78,49,77,14
88,55,78,65,85,18
81,45,69,57,59,15
75,56,73,58,84,28
72,52,61,63,68,9
88,48,76,60,69,17
81,44,78,47,78,21
70,39,67,42,67,24
88,52,80,60,70,17
76,59,71,64,68,21
81,49,74,56,85,17
75,36,72,39,78,27
86,56,78,64,78,22
91,47,78,60,52,13
78,46,68,56,71,25
74,59,65,68,77,16
79,42,70,51,71,16
86,48,76,58,80,20
64,53,60,57,61,27
93,43,79,57,71,15
71,42,64,49,79,22
73,49,65,57,66,28
63,45,54,54,70,11
83,47,74,56,59,20
85,47,68,64,73,25
91,41,77,55,65,19
80,47,68,59,80,12
69,57,59,67,84,27
79,55,65,69,74,14
81,39,73,47,66,20
97,58,83,72,82,27
71,49,68,52,67,19
72,54,64,62,72,24
105,38,80,63,68,22
67,66,58,75,66,15
86,57,76,67,74,13
80,48,68,60,62,21
72,55,67,60,67,26
72,41,72,41,89,24
64,53,68,49,72,24
81,61,72,70,66,27
73,43,62,54,69,8
96,49,80,65,72,23
81,57,68,70,77,18
107,57,91,73,57,16
82,54,68,68,72,25
81,41,72,50,68,24
87,43,73,57,79,15
73,52,61,64,49,19
74,59,74,59,87,25
78,58,70,66,59,21
83,42,79,46,63,22
88,43,80,51,76,25
90,52,76,66,62,18
75,51,65,61,73,22
89,62,89,62,57,31
77,62,69,70,60,16
66,61,60,67,62,23
76,58,69,65,59,15
70,68,61,77,74,15
83,39,69,53,59,20
85,60,73,72,77,15
77,50,70,57,67,14
90,48,78,60,80,29
81,49,71,59,73,21
75,50,57,68,65,22
87,58,80,65,55,24
82,52,69,65,64,19
69,41,57,53,70,12
87,50,80,57,65,16
77,46,72,51,71,11
85,49,78,56,55,24
95,55,88,62,60,23
79,40,66,53,54,22
78,62,68,72,69,17
70,46,65,51,71,18
74,53,68,59,66,24
91,62,79,74,71,32
65,48,61,52,59,22
98,44,74,68,77,15
78,51,66,63,76,19
72,45,64,53,68,13
94,57,87,64,68,18
90,43,77,56,76,16
79,54,70,63,60,22
80,66,77,69,78,24
79,49,76,52,70,18
89,63,77,75,72,17
97,50,85,62,72,23
79,50,67,62,63,22
71,46,61,56,71,18
74,61,69,66,74,30
89,52,82,59,77,22
78,45,67,56,71,12
88,62,70,80,74,16
82,57,71,68,59,25
77,56,68,65,73,15
71,43,61,53,72,23
75,58,67,66,59,22
84,44,81,47,76,19
74,47,61,60,74,21
60,54,50,64,66,19
78,38,66,50,76,19
89,39,74,54,77,20
88,46,77,57,75,20
84,62,78,68,63,17
89,53,76,66,66,19
77,40,71,46,70,25
84,51,78,57,67,20
95,54,86,63,64,19
79,55,65,69,73,21
85,51,78,58,78,17
76,35,65,46,91,21
65,47,57,55,53,21
79,55,71,63,78,20
88,53,77,64,75,14
84,62,76,70,79,21
83,60,74,69,71,15
81,55,69,67,70,21
110,47,92,65,70,17
56,51,54,53,80,20
61,43,55,49,63,23
86,61,73,74,68,15
80,66,74,72,70,20
71,51,59,63,74,18
74,60,68,66,67,17
76,41,66,51,74,15
71,53,67,57,76,21
76,44,69,51,77,25
71,65,66,70,78,15
81,48,76,53,76,20
80,66,73,73,68,30
82,42,74,50,68,16
70,67,66,71,74,21
82,57,72,67,76,16
79,53,73,59,70,16
93,45,75,63,68,16
76,48,64,60,64,22
74,50,64,60,87,22
75,39,60,54,88,22
76,45,67,54,82,22
72,38,64,46,67,19
72,43,60,55,66,20
66,51,59,58,63,15
85,61,79,67,71,23
82,58,72,68,85,13
85,46,72,59,80,22
75,40,67,48,92,18
87,42,77,52,60,19
70,45,61,54,62,21
74,50,62,62,60,16
87,53,75,65,84,17
68,40,54,54,67,20
94,57,86,65,73,22
77,60,70,67,80,24
71,57,64,64,59,23
71,49,62,58,73,19
83,47,80,50,78,21
75,56,71,60,64,21
90,45,76,59,57,17
89,57,65,81,71,11
68,49,64,53,61,17
79,45,62,62,52,19
81,53,78,56,73,23
79,51,69,61,67,18
76,57,70,63,59,13
77,51,71,57,65,22
89,63,77,75,67,17
80,46,73,53,74,22
90,46,74,62,68,11
91,49,76,64,75,18
72,49,61,60,64,22
87,50,75,62,69,19
90,52,83,59,58,17
81,43,67,57,70,22
78,49,74,53,55,21
70,52,57,65,65,11
80,54,69,65,66,22
77,59,71,65,76,10
85,47,73,59,88,15
77,45,66,56,55,26
68,43,59,52,63,21
81,40,71,50,65,25
72,46,70,48,65,23
80,50,67,63,68,22
72,60,67,65,85,18
82,49,74,57,66,19
60,42,56,46,60,25
77,41,63,55,63,18
88,51,74,65,74,19
100,50,76,74,66,18
79,50,65,64,80,16
74,47,69,52,83,23
79,49,76,52,66,26
83,48,75,56,81,19
80,38,73,45,74,24
67,60,62,65,64,21
68,67,65,70,71,12
113,56,100,69,69,25
99,53,84,68,77,16
84,55,69,70,76,24
71,46,67,50,67,18
91,45,73,63,75,14
70,45,62,53,65,20
80,53,73,60,74,25
66,44,62,48,58,22
94,47,80,61,76,16
71,40,61,50,59,18
80,49,68,61,55,18
84,49,70,63,78,13
94,48,73,69,71,16
103,42,91,54,80,21
78,43,71,50,67,20
73,47,67,53,72,14
64,48,56,56,75,28
76,49,69,56,72,13
81,52,63,70,79,17
90,52,78,64,77,15
80,46,71,55,65,19
81,44,71,54,57,20
76,58,68,66,67,14
81,60,70,71,68,22
91,57,81,67,65,17
81,43,71,53,56,23
72,52,69,55,74,11
79,51,70,60,60,18
72,58,64,66,69,17
76,45,71,50,68,27
91,40,75,56,76,10
84,46,69,61,76,18
79,71,66,84,64,12
65,49,58,56,67,17
70,54,62,62,81,25
89,49,78,60,71,11
75,54,66,63,58,17
75,47,69,53,77,9
82,48,73,57,72,20
87,53,74,66,76,12
79,65,72,72,66,23
78,35,65,48,67,17
81,49,72,58,75,17
83,47,75,55,65,24
70,43,67,46,61,20
105,50,95,60,80,26
85,54,75,64,69,20
79,50,72,57,88,14
79,45,67,57,66,23
76,51,65,62,65,18
79,51,68,62,100,21
68,45,61,52,59,24
76,46,68,54,78,21
70,46,61,55,55,14
68,47,62,53,73,17
74,55,68,61,67,18
86,50,71,65,66,20
82,43,65,60,80,15
79,56,70,65,60,17
77,40,67,50,49,17
85,46,81,50,70,29
83,59,81,61,71,18
99,46,81,64,60,25
73,37,69,41,86,21
76,51,63,64,65,28
94,56,79,71,65,23
84,44,75,53,47,25
85,58,78,65,64,17
78,68,76,70,86,19
78,48,68,58,67,21
65,47,60,52,66,24
84,41,70,55,71,13
91,42,87,46,67,18
78,42,64,56,59,20
92,48,82,58,68,22
78,45,65,58,68,19
90,42,75,57,74,17
85,42,69,58,62,16
84,35,70,49,66,23
63,51,62,52,63,19
97,42,81,58,61,17
73,53,70,56,72,15
86,43,79,50,72,19
80,51,70,61,70,13
75,45,74,46,62,15
71,39,66,44,69,19
90,46,80,56,65,15
79,46,74,51,71,23
83,44,77,50,71,23
75,41,64,52,57,23
81,58,75,64,62,23
79,43,63,59,75,15
88,49,77,60,70,22
76,48,75,49,56,13
91,56,80,67,72,24
66,47,60,53,67,13
70,43,60,53,69,19
62,47,53,56,75,18
87,50,79,58,63,22
88,55,76,67,63,18
97,40,88,49,72,18
80,53,66,67,60,21
78,49,71,56,76,25
70,59,59,70,76,22
86,47,77,56,69,16
86,58,80,64,71,21
98,49,85,62,69,14
80,61,77,64,60,25
84,50,78,56,71,30
68,41,62,47,59,23
81,44,73,52,71,19
73,40,68,45,53,16
80,38,79,39,63,26
82,51,70,63,63,17
68,52,65,55,58,21
87,42,72,57,68,20
78,47,70,55,62,22
85,48,77,56,81,15
76,64,74,66,65,19
84,59,74,69,68,18
73,40,64,49,67,19
73,49,67,55,68,19
77,54,67,64,84,18
69,57,58,68,55,13
79,43,64,58,78,19
75,45,67,53,90,24
82,42,72,52,64,16
82,50,68,64,63,19
68,39,63,44,62,16
75,62,69,68,75,26
92,44,80,56,77,24
70,62,68,64,65,15
76,50,67,59,80,17
88,56,72,72,56,22
77,44,67,54,94,14
91,51,77,65,69,15
81,42,70,53,70,20
109,62,87,84,74,25
79,46,76,49,59,26
88,49,81,56,67,22
76,52,66,62,63,21
95,51,79,67,68,20
69,49,68,50,60,17
90,52,82,60,76,18
70,56,66,60,60,28
81,53,72,62,69,23
83,44,73,54,74,27
82,58,73,67,75,22
76,61,58,79,56,13
89,55,82,62,88,17
68,41,59,50,77,20
85,59,79,65,76,18
68,44,62,50,73,18
69,48,66,51,66,30
72,51,67,56,63,16
80,54,77,57,73,20
70,45,62,53,71,18
84,43,72,55,87,15
88,44,84,48,69,19
79,62,71,70,72,24
72,45,64,53,76,17
71,49,67,53,62,17
82,59,71,70,79,17
74,57,75,56,66,19
86,49,78,57,89,24
88,51,83,56,67,20
89,50,73,66,107,26
81,47,74,54,66,21
87,58,76,69,63,18
93,41,70,64,78,15
94,42,80,56,74,24
80,50,70,60,52,21
70,63,60,73,71,14
84,46,68,62,55,11
73,59,67,65,54,16
92,41,79,54,65,15
78,52,62,68,73,25
74,51,70,55,66,25
92,46,77,61,63,8
86,43,83,46,62,27
94,47,85,56,70,25
76,45,69,52,77,16
98,55,87,66,72,24
75,55,66,64,63,16
87,56,71,72,85,24
84,49,77,56,66,29
93,58,83,68,83,20
87,50,81,56,63,24
90,46,78,58,74,20
97,54,86,65,58,20
77,51,66,62,53,19
87,60,74,73,58,22
74,57,64,67,63,17
72,46,64,54,72,22
78,45,70,53,65,16
91,46,86,51,65,26
96,54,87,63,68,22
86,39,71,54,72,13
84,52,78,58,80,20
82,41,72,51,71,21
76,51,65,62,71,21
78,50,70,58,85,23
86,52,80,58,71,29
91,62,73,80,76,21
83,56,72,67,69,22
66,53,58,61,63,17
80,36,72,44,80,16
78,49,69,58,86,25
81,45,74,52,63,29
67,59,57,69,77,28
82,53,77,58,73,14
86,41,74,53,71,21
70,54,62,62,82,16
88,48,70,66,70,14
82,54,76,60,72,18
107,45,83,69,66,14
60,53,54,59,76,16
75,45,62,58,79,18
72,42,62,52,74,16
93,58,84,67,60,18
82,52,76,58,65,18
74,44,66,52,68,22
89,57,76,70,83,27
79,41,71,49,74,18
59,47,48,58,58,19
69,47,61,55,77,16
87,52,83,56,53,23
72,48,68,52,89,24
78,49,72,55,77,25
73,54,62,65,55,21
92,53,79,66,78,24
87,54,74,67,61,19
80,55,79,56,74,23
91,45,78,58,78,26
87,52,83,56,58,27
89,60,77,72,72,12
62,66,54,74,78,19
69,46,58,57,65,18
78,37,71,44,65,25
85,59,73,71,68,19
59,39,57,41,67,21
73,55,65,63,75,16
87,41,73,55,93,7
56,69,52,73,66,23
94,55,83,66,59,16
89,54,78,65,62,18
94,53,82,65,75,21
87,44,79,52,79,12
67,54,58,63,71,24
88,63,83,68,71,20
75,40,69,46,51,16
78,48,66,60,80,19
75,44,68,51,78,22
86,76,81,81,62,20
83,50,76,57,66,27
73,44,65,52,80,23
66,54,57,63,64,23
101,55,88,68,52,14
69,60,54,75,75,17
71,63,59,75,68,22
74,52,61,65,80,15
76,47,66,57,68,17
82,52,73,61,70,15
92,50,83,59,83,18
67,48,60,55,72,22
79,42,70,51,68,25
80,53,71,62,63,19
94,57,80,71,75,14
81,54,71,64,71,15
82,40,71,51,64,13
93,56,81,68,59,18
58,38,52,44,82,21
72,49,68,53,58,24
74,58,67,65,68,15
68,50,63,55,81,15
78,54,72,60,68,19
88,46,74,60,71,12
78,47,63,62,69,23
72,47,68,51,75,13
82,53,73,62,67,19
86,43,76,53,79,25
90,47,80,57,71,19
98,55,86,67,73,19
94,52,80,66,67,15
71,56,66,61,70,25
85,55,75,65,74,21
81,42,76,47,58,15
79,50,70,59,50,28
71,48,65,54,75,13
70,52,64,58,77,22
84,37,74,47,66,17
88,56,70,74,62,18
95,59,92,62,57,28
70,56,63,63,65,17
71,48,68,51,82,25
75,51,62,64,69,15
73,55,64,64,67,25
70,49,59,60,82,21
97,45,81,61,61,17
76,54,68,62,55,24
76,48,71,53,58,14
83,38,73,48,71,14
92,47,72,67,73,15
67,56,61,62,73,27
72,49,61,60,87,21
74,49,59,64,58,12
88,45,69,64,69,15
72,54,65,61,69,22
78,46,70,54,60,15
89,53,83,59,59,13
73,54,67,60,72,24
79,52,66,65,66,18
65,52,58,59,74,20
