"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
79,45,55,69,74,12
90,46,79,57,70,23
91,52,71,72,67,17
76,48,59,65,68,21
79,43,61,61,69,16
80,40,61,59,65,30
60,43,48,55,71,26
78,50,67,61,62,9
87,53,68,72,73,27
70,47,56,61,68,17
76,41,64,53,52,21
88,62,74,76,69,23
107,40,70,77,78,19
94,53,72,75,74,22
76,56,65,67,61,23
85,49,61,73,73,29
89,54,65,78,74,23
78,63,57,84,83,17
73,62,60,75,71,15
83,46,63,66,72,20
67,42,48,61,65,23
87,58,65,80,61,21
81,33,49,65,86,18
82,43,50,75,83,14
77,43,63,57,50,21
69,54,63,60,66,17
86,54,76,64,53,19
90,39,69,60,62,30
55,44,37,62,75,17
66,58,51,73,78,23
70,60,59,71,61,20
67,52,55,64,81,22
84,51,69,66,71,17
94,44,76,62,67,27
83,48,64,67,67,22
90,51,67,74,71,19
74,48,48,74,76,13
86,53,71,68,67,27
94,58,82,70,68,15
85,55,67,73,67,18
81,56,62,75,75,26
78,49,60,67,67,20
80,53,63,70,53,19
66,53,51,68,62,13
78,56,61,73,65,17
83,57,69,71,65,20
68,55,47,76,71,17
75,51,59,67,61,19
87,47,75,59,62,24
73,50,59,64,71,11
88,58,76,70,61,18
80,49,58,71,69,20
92,59,75,76,56,18
80,54,56,78,83,25
93,46,75,64,66,16
73,48,45,76,78,19
82,54,68,68,68,16
82,46,68,60,58,20
87,57,67,77,78,20
83,49,65,67,73,28
93,48,63,78,81,23
89,51,70,70,62,20
95,65,74,86,71,26
86,43,69,60,69,20
82,45,58,69,75,17
87,51,68,70,74,21
75,55,58,72,68,15
55,43,41,57,78,19
83,47,63,67,68,21
82,52,68,66,80,16
72,39,55,56,64,29
90,55,70,75,65,20
97,53,75,75,72,14
80,50,58,72,66,20
82,57,65,74,70,19
81,52,61,72,69,18
74,38,59,53,70,17
85,51,61,75,73,25
89,65,80,74,52,12
76,48,60,64,66,17
82,37,58,61,73,23
95,64,82,77,57,18
87,47,62,72,64,22
74,41,48,67,65,15
76,44,61,59,69,18
94,52,75,71,63,17
81,50,57,74,71,21
57,49,48,58,70,18
76,55,63,68,79,25
86,36,66,56,61,23
76,47,64,59,64,17
81,49,62,68,62,16
73,45,56,62,68,17
84,49,70,63,69,16
90,57,65,82,66,19
68,58,54,72,62,19
79,41,58,62,68,15
68,42,51,59,66,17
84,47,60,71,75,22
95,43,80,58,62,28
62,56,52,66,68,21
74,53,62,65,68,17
70,51,55,66,63,28
87,48,71,64,68,19
84,49,55,78,84,13
73,55,53,75,74,23
82,41,61,62,71,11
88,52,65,75,85,19
86,50,66,70,79,17
61,53,48,66,65,18
72,57,60,69,70,20
95,60,83,72,66,24
98,45,73,70,71,18
77,51,48,80,80,19
82,51,60,73,84,23
68,49,59,58,66,20
84,64,73,75,61,30
79,56,64,71,52,13
90,34,72,52,56,26
84,51,62,73,83,19
74,36,56,54,69,25
83,43,59,67,73,24
73,53,65,61,69,23
72,49,60,61,61,26
82,43,63,62,74,26
78,44,59,63,74,24
79,48,48,79,93,23
81,45,51,75,73,11
95,41,53,83,84,17
86,62,75,73,59,18
88,46,74,60,75,17
66,62,57,71,74,17
83,64,69,78,69,22
80,54,50,84,91,30
81,44,65,60,68,27
74,64,51,87,92,21
71,39,49,61,76,24
75,56,60,71,74,21
94,46,65,75,68,15
90,46,69,67,58,18
86,57,60,83,81,14
74,51,48,77,93,19
83,47,59,71,68,22
77,45,64,58,56,16
92,52,63,81,80,17
74,61,51,84,81,21
72,59,66,65,65,29
75,41,59,57,62,17
79,54,61,72,78,21
67,46,49,64,69,15
79,49,65,63,58,20
75,57,60,72,65,19
75,68,58,85,71,25
86,47,63,70,60,18
90,53,77,66,54,22
81,43,56,68,77,25
91,62,74,79,71,26
85,53,60,78,77,14
79,48,51,76,80,20
69,55,58,66,66,13
76,55,62,69,57,29
96,59,76,79,67,28
75,50,60,65,57,24
89,48,67,70,59,26
79,59,68,70,57,19
83,49,66,66,63,22
67,40,49,58,69,24
71,45,62,54,66,14
65,39,46,58,73,16
92,48,75,65,61,17
82,48,71,59,63,24
86,53,64,75,74,22
84,49,66,67,72,26
80,56,56,80,71,23
103,47,78,72,59,20
78,56,60,74,71,27
88,64,66,86,79,25
87,46,70,63,66,24
72,46,59,59,69,16
78,51,66,63,63,15
81,47,66,62,67,27
69,58,52,75,74,19
88,51,78,61,63,27
91,45,68,68,77,19
72,52,42,82,94,32
67,44,56,55,62,24
91,44,63,72,76,25
65,51,58,58,61,21
89,52,61,80,78,17
88,48,77,59,52,13
78,58,59,77,75,15
84,47,56,75,70,18
82,46,67,61,58,21
73,51,56,68,67,18
81,41,51,71,87,17
81,45,69,57,58,13
78,45,59,64,68,14
69,44,57,56,61,24
80,46,67,59,63,18
79,51,58,72,73,14
72,56,57,71,76,14
94,44,65,73,65,19
61,46,49,58,72,14
76,45,59,62,81,23
82,46,57,71,84,21
65,60,50,75,81,20
78,53,69,62,71,22
88,46,60,74,76,21
86,56,76,66,67,17
79,52,61,70,65,27
67,62,54,75,74,15
94,61,72,83,84,21
80,51,72,59,52,23
76,54,65,65,80,14
90,51,63,78,74,15
92,43,70,65,74,15
84,51,70,65,58,19
76,41,65,52,62,24
75,47,60,62,58,22
76,47,58,65,78,21
77,51,63,65,62,15
81,50,66,65,63,23
78,41,55,64,67,20
72,43,56,59,65,21
79,43,63,59,76,23
103,45,69,79,82,18
83,34,59,58,69,25
83,62,61,84,80,23
73,50,59,64,68,14
78,47,58,67,70,27
93,49,71,71,67,20
78,48,62,64,63,17
89,51,62,78,74,37
86,44,60,70,76,17
84,57,70,71,61,15
77,60,61,76,67,25
81,45,63,63,59,13
80,57,61,76,78,19
86,57,57,86,74,14
76,65,65,76,58,21
75,53,61,67,72,27
76,50,60,66,57,23
72,54,57,69,68,25
70,56,52,74,82,17
93,54,71,76,65,24
84,41,61,64,69,16
86,57,76,67,62,23
81,41,60,62,56,23
80,47,52,75,91,20
88,49,62,75,82,13
82,49,64,67,72,20
98,50,80,68,64,24
86,51,68,69,66,23
88,46,76,58,53,25
81,46,55,72,63,20
62,50,49,63,65,19
86,42,62,66,70,22
63,56,56,63,82,19
73,47,60,60,65,15
80,43,54,69,72,20
85,47,68,64,73,17
93,57,75,75,67,16
73,32,55,50,67,17
87,45,58,74,71,22
75,46,58,63,71,28
89,55,70,74,64,17
82,55,54,83,86,17
73,43,53,63,67,18
89,57,67,79,66,20
74,57,60,71,68,21
95,43,65,73,81,18
84,48,75,57,54,21
89,51,66,74,79,12
76,53,66,63,61,30
90,35,60,65,72,23
81,59,68,72,64,17
78,50,68,60,70,18
84,45,69,60,63,19
70,55,55,70,72,18
91,47,72,66,68,23
64,51,51,64,63,19
82,59,57,84,64,15
80,50,59,71,73,17
91,50,72,69,63,12
77,52,63,66,61,14
69,45,50,64,67,13
78,49,63,64,63,25
73,49,57,65,63,16
70,54,53,71,70,19
70,59,55,74,79,17
92,44,79,57,61,21
85,51,63,73,64,15
88,42,71,59,72,19
79,49,58,70,84,26
75,47,66,56,55,31
68,54,59,63,71,17
76,48,54,70,68,17
75,49,62,62,67,14
70,47,50,67,74,22
89,55,59,85,81,23
84,43,58,69,64,22
76,43,54,65,82,14
65,45,47,63,68,16
85,51,62,74,63,18
64,64,58,70,68,24
71,56,53,74,70,19
80,58,65,73,47,24
100,46,70,76,75,22
64,53,48,69,79,20
81,42,57,66,76,21
78,52,62,68,47,18
74,49,48,75,72,15
88,55,70,73,72,14
89,60,62,87,71,18
72,55,57,70,66,25
99,44,66,77,63,22
79,52,68,63,62,18
91,47,61,77,94,20
82,45,63,64,52,20
69,44,52,61,70,17
75,45,58,62,66,19
76,47,64,59,60,25
70,47,62,55,65,22
99,53,75,77,79,12
94,46,68,72,75,24
77,62,65,74,77,17
90,59,73,76,69,25
65,55,55,65,65,19
58,44,48,54,62,14
74,47,49,72,79,20
79,53,59,73,76,29
72,54,60,66,70,19
79,48,55,72,74,17
82,53,66,69,72,26
92,50,82,60,61,24
86,53,68,71,72,20
94,54,59,89,78,18
89,55,65,79,79,16
89,46,66,69,70,15
79,48,57,70,82,17
81,56,59,78,74,13
85,58,78,65,49,12
65,55,58,62,70,22
77,55,61,71,64,28
81,50,61,70,67,25
92,54,71,75,75,17
89,46,58,77,80,14
79,57,65,71,71,17
92,37,63,66,74,16
77,41,54,64,73,19
81,46,65,62,70,17
83,53,64,72,52,18
81,41,60,62,71,21
82,44,67,59,61,14
81,51,53,79,82,18
70,41,55,56,73,12
103,38,83,58,56,12
83,45,57,71,72,15
100,47,75,72,56,24
88,52,56,84,73,16
80,46,55,71,76,24
76,49,55,70,70,25
71,33,53,51,73,24
59,57,46,70,67,20
65,45,46,64,67,24
78,45,61,62,73,20
86,56,69,73,74,22
85,54,70,69,66,20
66,44,51,59,68,20
78,63,66,75,71,18
85,60,74,71,57,15
83,50,63,70,73,14
89,56,69,76,81,28
77,57,57,77,80,21
75,47,55,67,71,15
75,45,72,48,54,24
77,45,46,76,81,19
87,44,72,59,60,18
78,49,70,57,61,15
80,39,48,71,88,14
82,63,64,81,80,19
96,46,71,71,67,15
92,37,68,61,69,25
86,54,67,73,73,17
97,46,86,57,59,23
85,51,64,72,82,24
61,41,35,67,88,28
79,46,49,76,76,17
80,48,65,63,63,16
76,52,53,75,74,26
81,58,53,86,80,21
91,48,64,75,67,23
77,42,52,67,80,26
88,52,72,68,66,21
87,52,71,68,76,18
72,40,46,66,78,26
87,47,75,59,69,19
93,41,69,65,69,18
74,49,48,75,80,14
87,48,58,77,84,34
77,53,54,76,80,25
75,57,71,61,52,30
78,41,56,63,70,26
69,59,62,66,66,18
97,47,70,74,71,17
76,60,66,70,64,28
75,43,48,70,80,19
74,51,59,66,67,18
65,44,46,63,76,25
85,42,49,78,80,17
86,48,66,68,74,12
109,68,92,85,60,23
85,34,63,56,69,22
101,54,72,83,73,18
64,53,45,72,70,20
69,53,64,58,66,27
68,47,50,65,69,19
93,58,76,75,67,14
98,57,79,76,63,22
67,65,61,71,62,13
79,50,61,68,75,18
77,45,65,57,66,16
88,50,70,68,67,17
84,57,65,76,68,14
81,48,72,57,55,14
71,50,54,67,86,21
76,52,62,66,62,28
88,52,73,67,60,19
83,40,65,58,56,17
95,41,77,59,64,19
87,55,73,69,66,25
58,66,51,73,74,25
70,63,66,67,76,36
84,51,54,81,73,16
77,51,57,71,70,22
83,56,64,75,69,17
88,56,66,78,73,20
80,54,70,64,67,16
79,55,63,71,78,31
66,44,53,57,63,11
83,50,73,60,68,17
71,47,61,57,57,25
74,57,62,69,65,22
89,56,72,73,63,21
85,57,70,72,68,12
68,62,54,76,77,10
88,47,62,73,77,20
67,41,48,60,74,18
79,50,65,64,74,19
96,60,82,74,68,16
81,55,62,74,75,22
71,51,58,64,59,27
84,66,72,78,68,18
65,49,47,67,79,13
92,57,70,79,71,19
90,56,81,65,45,22
78,66,60,84,81,20
73,54,62,65,69,24
68,44,49,63,70,21
72,53,57,68,71,22
83,66,63,86,84,16
93,47,66,74,76,21
81,38,67,52,50,15
79,46,63,62,71,21
72,47,53,66,72,18
89,40,72,57,63,11
67,48,41,74,78,21
63,37,46,54,77,22
82,58,70,70,66,22
64,50,50,64,58,17
79,49,59,69,66,16
75,51,65,61,63,11
75,49,58,66,73,13
77,47,62,62,71,22
83,57,72,68,66,26
82,31,62,51,61,27
89,36,66,59,75,17
79,59,67,71,62,20
56,57,57,56,66,17
91,48,67,72,74,19
79,53,60,72,73,25
66,52,53,65,60,20
68,47,56,59,64,18
84,40,63,61,64,19
77,54,57,74,68,23
79,56,49,86,85,21
92,54,67,79,63,24
84,42,65,61,58,26
100,47,75,72,69,21
73,40,51,62,71,25
92,57,65,84,76,21
69,50,57,62,64,22
87,46,62,71,81,24
80,55,70,65,69,17
73,45,64,54,62,16
82,51,67,66,61,20
93,46,68,71,67,16
89,46,72,63,60,22
81,46,60,67,70,20
67,55,50,72,68,23
74,45,50,69,74,18
80,54,62,72,66,25
73,48,53,68,74,20
92,46,72,66,68,20
74,55,57,72,79,20
76,41,68,49,62,31
68,44,44,68,70,17
88,43,66,65,59,22
70,66,66,70,59,27
77,60,59,78,78,26
78,38,43,73,87,17
90,53,81,62,67,16
81,46,54,73,80,24
79,43,46,76,92,18
88,46,67,67,72,20
73,35,47,61,73,20
80,41,55,66,76,13
75,41,58,58,74,18
76,47,66,57,53,18
70,49,60,59,72,27
78,61,68,71,58,22
81,50,62,69,76,16
79,40,68,51,51,13
97,51,71,77,73,19
74,43,60,57,48,22
91,50,69,72,70,19
59,56,53,62,65,29
68,55,51,72,59,19
85,58,71,72,61,11
82,48,52,78,73,22
72,51,53,70,76,18
72,46,49,69,74,20
78,55,64,69,67,17
83,45,60,68,81,20
74,58,57,75,69,12
101,45,65,81,87,16
82,49,70,61,58,22
85,55,67,73,75,20
83,60,74,69,59,28
78,42,65,55,66,18
76,43,51,68,75,26
84,61,65,80,77,27
83,49,65,67,67,15
87,51,70,68,59,21
87,39,67,59,61,28
99,59,80,78,76,24
94,47,54,87,87,27
63,44,44,63,74,25
73,47,58,62,70,16
77,52,67,62,60,19
77,38,56,59,65,21
86,53,70,69,66,13
95,42,72,65,63,19
72,56,57,71,81,17
82,49,67,64,72,21
73,57,55,75,72,17
75,59,61,73,64,17
81,67,69,79,71,20
85,49,67,67,73,29
76,59,56,79,80,19
87,45,59,73,67,20
76,49,57,68,76,22
80,56,65,71,77,14
78,50,62,66,88,20
94,61,73,82,78,21
93,48,77,64,61,18
91,47,68,70,74,23
75,45,63,57,65,22
85,63,74,74,70,23
71,43,52,62,68,17
72,51,55,68,67,17
65,42,50,57,72,22
78,41,60,59,64,23
72,42,40,74,80,24
69,72,62,79,63,19
71,33,50,54,59,23
80,50,48,82,89,37
91,43,73,61,70,16
81,45,64,62,71,20
83,52,70,65,69,23
97,54,82,69,63,23
80,52,68,64,50,19
72,54,57,69,69,31
66,58,51,73,74,27
82,47,66,63,61,24
84,33,62,55,73,22
75,61,60,76,68,16
81,51,65,67,71,15
86,51,69,68,68,26
98,56,83,71,66,24
90,51,82,59,62,12
74,49,59,64,65,20
73,51,66,58,64,26
69,46,56,59,74,25
73,51,57,67,73,25
93,41,82,52,65,23
79,55,66,68,76,18
84,51,69,66,64,20
81,50,55,76,87,21
76,45,60,61,74,17
69,63,52,80,79,23
95,42,72,65,67,25
68,55,49,74,71,21
59,41,43,57,78,22
81,44,51,74,77,22
82,41,58,65,88,13
81,54,64,71,54,13
96,50,75,71,75,20
57,53,51,59,59,18
85,55,63,77,71,15
78,47,63,62,68,24
87,57,67,77,69,15
81,43,66,58,66,19
77,48,55,70,83,23
89,41,58,72,79,19
85,43,68,60,66,23
88,52,62,78,82,14
76,46,46,76,78,21
72,54,53,73,80,25
79,45,64,60,57,21
82,60,77,65,63,23
79,42,50,71,81,26
88,44,70,62,68,19
91,43,71,63,72,24
79,52,58,73,78,20
80,56,68,68,55,30
80,43,64,59,59,20
83,51,61,73,86,19
75,58,62,71,79,17
76,52,61,67,68,24
95,45,66,74,71,17
77,41,68,50,59,23
84,45,58,71,66,20
85,52,67,70,75,28
90,47,70,67,65,21
72,49,56,65,72,19
83,58,66,75,78,29
95,35,60,70,78,17
74,64,49,89,86,14
81,43,61,63,75,18
72,51,58,65,68,27
76,39,64,51,60,29
81,57,65,73,66,20
81,58,60,79,83,23
92,60,77,75,71,21
67,47,54,60,74,21
81,47,72,56,58,11
80,43,59,64,67,25
78,44,64,58,60,13
65,49,55,59,59,20
81,47,65,63,62,14
77,47,59,65,65,20
86,45,70,61,69,31
74,54,60,68,68,16
85,45,64,66,73,20
73,45,54,64,57,17
95,60,79,76,68,20
87,40,64,63,76,16
64,47,49,62,81,21
85,52,57,80,79,22
87,61,62,86,75,28
73,70,66,77,73,26
87,62,68,81,70,24
82,53,66,69,68,11
89,55,78,66,62,24
70,45,59,56,67,21
73,46,60,59,65,29
87,38,65,60,72,17
83,46,58,71,64,17
86,44,60,70,75,16
81,53,69,65,68,23
82,58,71,69,70,19
79,47,68,58,54,23
79,35,57,57,69,21
87,40,54,73,77,17
71,41,29,83,96,17
87,43,54,76,80,19
72,47,69,50,66,26
88,51,77,62,64,21
85,40,63,62,68,23
66,55,56,65,64,23
81,56,64,73,74,23
81,55,58,78,74,17
80,52,53,79,84,22
92,38,73,57,54,20
77,44,50,71,81,15
87,57,63,81,67,21
70,52,67,55,60,14
85,45,46,84,89,20
75,42,58,59,66,20
72,56,60,68,62,17
68,38,55,51,71,21
71,45,61,55,65,14
86,46,77,55,58,29
73,47,63,57,57,20
81,46,60,67,74,17
79,51,68,62,58,15
68,47,60,55,55,22
79,43,64,58,66,18
67,35,40,62,89,23
87,43,64,66,73,21
64,65,52,77,69,23
83,63,73,73,61,18
83,50,55,78,79,17
94,51,68,77,68,23
102,50,83,69,66,23
89,44,50,83,87,25
84,61,62,83,71,23
84,44,65,63,72,16
75,47,55,67,67,21
86,40,62,64,69,18
79,41,57,63,65,21
76,43,61,58,64,13
61,44,54,51,60,27
80,46,57,69,83,14
78,60,66,72,61,24
90,43,63,70,71,16
79,49,65,63,68,22
85,55,67,73,73,21
75,49,51,73,79,20
79,39,53,65,71,15
85,63,61,87,88,19
73,67,62,78,63,17
74,51,47,78,79,15
76,48,62,62,67,25
100,61,83,78,72,21
81,62,70,73,70,24
75,58,59,74,75,14
77,46,62,61,68,26
95,52,70,77,66,23
71,54,55,70,71,14
77,46,51,72,70,31
86,56,73,69,55,19
79,47,62,64,74,26
74,46,63,57,61,24
85,42,66,61,63,16
84,54,56,82,87,21
77,56,70,63,60,19
74,56,56,74,60,16
82,59,65,76,66,17
85,53,74,64,67,15
72,47,58,61,54,15
82,51,69,64,68,15
72,54,57,69,65,14
94,40,73,61,70,24
78,61,70,69,66,19
74,54,60,68,69,14
93,56,74,75,76,16
75,70,58,87,84,23
69,58,57,70,75,29
75,49,64,60,80,21
79,59,59,79,74,21
72,52,51,73,79,21
74,47,59,62,69,23
72,41,61,52,67,19
75,47,59,63,68,26
78,45,58,65,68,17
83,53,53,83,86,15
87,43,59,71,79,26
74,45,64,55,57,24
99,51,82,68,69,20
70,40,61,49,49,25
84,41,53,72,81,13
83,54,60,77,82,21
84,51,58,77,76,20
77,50,69,58,62,19
75,44,57,62,67,12
105,60,93,72,54,21
92,49,74,67,72,14
80,46,51,75,80,16
71,52,52,71,73,23
79,60,69,70,65,28
81,50,65,66,63,18
75,67,61,81,81,22
78,46,61,63,60,24
65,40,46,59,70,29
82,38,62,58,65,16
69,48,52,65,77,20
83,52,67,68,76,19
85,46,68,63,65,21
92,45,55,82,80,29
87,47,67,67,68,18
73,53,60,66,61,25
69,47,54,62,72,17
75,60,58,77,80,19
76,33,41,68,87,18
84,42,68,58,72,24
67,54,59,62,59,22
96,59,82,73,67,24
81,36,54,63,69,21
83,57,75,65,62,22
76,45,60,61,65,19
72,57,62,67,66,23
65,62,54,73,59,19
79,50,62,67,69,13
78,45,67,56,54,23
79,57,61,75,81,22
81,52,58,75,83,24
60,43,47,56,70,22
80,37,39,78,92,19
88,47,67,68,76,22
79,55,64,70,60,20
79,53,54,78,75,27
71,52,59,64,77,21
102,59,79,82,72,21
85,52,67,70,66,14
86,50,76,60,61,27
74,47,56,65,80,20
67,57,60,64,58,25
66,58,52,72,65,19
84,48,53,79,78,22
81,51,61,71,69,21
84,56,61,79,72,24
68,43,48,63,73,16
81,42,67,56,65,32
74,51,49,76,87,19
78,47,49,76,66,18
77,46,58,65,66,23
87,40,67,60,68,15
68,48,45,71,90,18
83,63,69,77,72,22
93,57,69,81,79,19
66,49,48,67,67,28
73,50,60,63,79,13
86,57,70,73,67,22
84,52,67,69,64,18
87,48,65,70,70,18
73,46,59,60,60,20
74,56,47,83,98,18
83,59,69,73,64,14
77,57,65,69,63,15
103,46,66,83,74,19
74,44,50,68,71,22
79,49,61,67,67,22
75,57,67,65,67,23
63,41,52,52,75,13
91,55,83,63,66,22
73,46,54,65,75,18
77,48,65,60,62,17
75,32,45,62,82,27
79,47,59,67,53,21
62,43,37,68,81,19
63,54,55,62,57,20
81,50,57,74,78,16
87,50,60,77,76,17
69,47,60,56,65,20
75,45,64,56,54,17
84,56,71,69,69,23
84,50,62,72,82,23
86,58,68,76,76,21
85,49,76,58,51,17
75,41,59,57,67,14
81,47,68,60,66,24
83,56,64,75,70,20
72,46,67,51,63,20
65,40,50,55,76,12
83,51,66,68,66,22
84,44,59,69,65,13
97,46,85,58,45,15
78,52,71,59,62,25
78,54,65,67,63,17
80,60,60,80,78,26
90,42,58,74,78,25
76,49,61,64,71,13
79,58,65,72,66,18
82,49,59,72,77,23
77,51,65,63,67,23
86,56,66,76,63,17
79,55,61,73,70,28
83,56,75,64,72,18
80,47,68,59,69,23
69,49,55,63,68,19
76,49,61,64,59,19
80,58,54,84,89,26
72,44,48,68,77,16
75,40,62,53,63,18
83,49,62,70,57,22
82,38,55,65,71,17
80,47,63,64,69,21
61,46,45,62,71,16
85,35,65,55,58,24
87,51,58,80,75,23
90,54,82,62,52,18
81,43,66,58,63,23
77,47,56,68,75,15
60,63,62,61,54,17
67,50,55,62,65,18
94,66,72,88,67,26
74,55,62,67,77,22
81,64,66,79,62,20
73,55,62,66,76,17
76,70,59,87,80,25
62,51,58,55,62,13
89,52,79,62,57,27
79,42,52,69,78,16
71,50,55,66,80,13
72,54,56,70,75,17
79,49,69,59,70,18
81,43,63,61,65,28
71,58,62,67,59,20
82,49,64,67,73,17
89,51,65,75,84,31
89,50,73,66,62,19
81,63,63,81,69,20
81,56,69,68,61,22
66,68,64,70,62,20
90,47,63,74,79,17
94,44,61,77,73,16
60,71,52,79,71,19
71,63,63,71,63,27
89,51,65,75,78,17
84,47,68,63,57,18
89,54,79,64,68,20
69,54,35,88,80,24
76,53,59,70,78,21
90,48,73,65,70,13
71,46,64,53,64,20
88,42,52,78,86,28
77,42,55,64,64,23
87,52,68,71,68,21
76,53,49,80,72,14
78,50,58,70,58,24
87,39,67,59,71,17
91,44,65,70,80,22
58,56,50,64,58,16
88,53,65,76,76,21
61,50,47,64,71,17
83,57,63,77,75,25
85,38,64,59,61,15
77,58,53,82,80,18
91,42,70,63,69,16
73,49,46,76,71,19
82,43,62,63,67,24
82,54,67,69,60,21
68,56,58,66,66,12
86,53,66,73,62,16
67,55,52,70,70,19
83,63,58,88,81,27
80,42,62,60,70,13
80,60,74,66,67,25
87,65,71,81,71,24
73,61,64,70,53,19
60,57,53,64,68,17
105,59,73,91,82,19
94,53,66,81,77,20
79,38,55,62,87,25
78,45,62,61,67,19
82,40,63,59,75,19
65,66,53,78,75,20
75,40,38,77,85,19
74,51,53,72,67,26
71,53,54,70,73,16
95,58,75,78,57,19
88,51,75,64,57,14
84,46,71,59,64,24
76,35,48,63,82,22
89,53,68,74,63,24
65,58,57,66,62,27
76,49,57,68,56,16
67,61,46,82,76,21
74,59,72,61,57,25
82,53,68,67,68,22
82,54,64,72,71,23
69,39,53,55,67,21
75,38,57,56,74,16
81,58,61,78,75,16
75,54,62,67,70,23
62,42,49,55,69,21
83,42,64,61,68,20
69,59,61,67,61,20
73,38,62,49,62,21
69,56,62,63,69,18
78,44,65,57,63,27
90,45,65,70,70,23
71,39,58,52,57,23
90,49,72,67,56,11
83,52,73,62,74,24
87,53,77,63,62,15
78,52,56,74,88,28
99,44,63,80,75,24
80,46,60,66,71,16
65,49,58,56,71,17
87,61,68,80,67,21
79,55,67,67,73,14
90,46,70,66,64,16
71,46,59,58,68,30
88,61,71,78,68,22
80,50,62,68,64,16
89,60,62,87,75,23
93,46,57,82,86,22
81,46,58,69,70,18
74,52,61,65,62,23
82,51,68,65,58,24
82,63,67,78,66,30
74,55,59,70,72,14
93,51,66,78,78,18
79,65,65,79,65,20
87,42,72,57,54,14
75,39,50,64,69,18
83,42,67,58,63,16
83,59,70,72,64,19
78,36,56,58,72,16
92,63,81,74,60,17
87,61,67,81,67,16
77,58,67,68,68,22
89,63,70,82,70,20
73,58,58,73,74,13
66,60,57,69,73,21
81,37,69,49,63,15
84,54,70,68,62,13
73,48,49,72,75,18
83,53,63,73,67,27
92,42,62,72,72,15
93,51,61,83,66,17
78,56,60,74,70,13
76,61,66,71,67,23
70,48,56,62,68,16
90,63,69,84,73,16
73,48,52,69,83,21
55,38,35,58,77,25
82,55,65,72,75,17
80,41,61,60,64,19
70,59,57,72,54,24
75,49,66,58,54,23
89,44,63,70,63,24
80,47,57,70,75,26
81,38,65,54,67,19
72,58,63,67,77,21
82,43,61,64,69,21
74,41,57,58,71,18
77,50,61,66,75,26
83,45,56,72,79,19
74,56,56,74,82,20
77,51,56,72,71,24
88,33,61,60,58,24
79,48,62,65,64,14
90,45,68,67,82,16
85,57,63,79,78,20
92,63,73,82,72,14
80,51,63,68,71,13
76,48,45,79,82,24
104,48,78,74,71,21
83,42,49,76,87,16
72,55,65,62,73,18
86,53,68,71,61,35
77,53,47,83,86,16
84,54,64,74,70,21
71,41,56,56,55,16
79,55,52,82,80,17
65,53,35,83,86,21
78,58,65,71,74,26
91,45,65,71,71,15
83,56,79,60,54,26
75,57,55,77,69,18
80,45,55,70,72,17
87,51,73,65,60,21
71,48,58,61,65,15
84,46,59,71,73,29
73,36,48,61,86,14
73,38,54,57,64,16
91,54,68,77,72,23
87,49,68,68,77,19
71,64,51,84,85,17
78,44,56,66,71,22
75,54,62,67,71,14
85,50,62,73,62,23
80,56,61,75,74,32
98,46,77,67,70,20
87,35,67,55,59,20
88,51,69,70,65,22
95,44,72,67,60,14
84,34,64,54,62,16
80,52,54,78,78,15
97,53,72,78,73,22
77,63,59,81,78,20
78,65,66,77,82,17
71,42,51,62,76,25
75,53,61,67,75,21
78,43,62,59,72,20
70,50,59,61,64,21
76,59,68,67,53,16
81,44,73,52,64,18
82,44,62,64,70,13
84,42,64,62,65,16
90,45,74,61,62,14
79,43,68,54,63,22
89,38,63,64,61,19
78,41,42,77,73,21
66,54,56,64,71,19
77,54,59,72,72,22
85,56,59,82,79,13
92,47,60,79,77,17
79,42,62,59,67,16
75,56,62,69,74,20
76,47,59,64,66,17
76,33,56,53,68,30
88,39,58,69,74,20
86,38,60,64,71,23
72,60,61,71,77,12
73,63,58,78,65,19
102,56,77,81,69,21
75,52,62,65,61,30
83,49,66,66,63,14
84,58,63,79,86,29
72,49,54,67,74,15
83,55,69,69,68,29
84,56,66,74,73,20
79,65,73,71,71,20
88,69,68,89,76,19
82,42,65,59,70,13
61,54,51,64,65,18
81,39,65,55,70,13
70,46,50,66,73,24
86,42,66,62,78,17
81,40,57,64,70,26
95,51,77,69,73,16
82,47,61,68,71,22
77,65,70,72,50,25
77,52,61,68,65,20
75,58,58,75,80,25
81,51,62,70,69,26
73,62,61,74,65,22
79,57,62,74,65,16
70,55,58,67,65,20
78,60,74,64,51,22
94,41,58,77,84,18
69,51,53,67,67,28
74,61,64,71,64,15
85,50,61,74,69,26
74,43,59,58,67,22
73,44,57,60,65,22
84,53,59,78,68,19
90,45,67,68,64,17
72,49,55,66,68,20
73,51,63,61,61,24
69,52,53,68,78,24
70,45,51,64,60,18
82,52,63,71,60,21
86,49,59,76,79,18
83,57,62,78,62,21
84,45,59,70,74,21
69,61,52,78,82,11
68,47,48,67,81,25
91,46,66,71,90,24
87,54,73,68,63,14
76,47,63,60,64,22
91,45,72,64,65,18
89,43,61,71,79,16
79,55,66,68,55,24
66,58,56,68,63,22
90,60,80,70,44,21
78,41,45,74,95,20
81,49,52,78,67,22
80,38,57,61,61,24
84,55,73,66,65,15
69,60,63,66,71,26
77,46,64,59,55,15
75,57,59,73,69,20
84,42,66,60,64,24
80,40,53,67,62,16
69,56,51,74,92,9
75,46,62,59,58,17
98,44,71,71,76,19
