"patch1.before","patch2.before","patch1.after","patch2.after","patch1.other.before","patch2.other.before"
73,49,43,79,66,18
83,52,61,74,69,28
97,49,58,88,65,19
72,49,41,80,66,15
88,41,43,86,76,16
73,53,43,83,73,20
80,57,45,92,77,22
72,50,53,69,58,15
93,45,67,71,61,23
73,51,46,78,66,16
84,44,50,78,72,20
68,51,37,82,81,24
77,54,48,83,67,18
78,56,63,71,64,25
63,63,47,79,55,21
75,54,53,76,62,19
67,39,35,71,73,27
66,58,36,88,81,24
80,39,57,62,58,20
86,43,43,86,74,18
82,50,44,88,79,19
73,57,46,84,83,24
77,55,54,78,75,29
76,53,51,78,64,23
75,53,48,80,67,15
88,42,46,84,73,22
66,47,38,75,65,23
68,55,46,77,56,19
87,35,50,72,63,23
69,54,43,80,84,20
79,43,43,79,70,23
67,54,49,72,70,23
75,51,58,68,60,15
74,57,49,82,74,19
95,42,63,74,62,25
94,54,66,82,63,20
74,57,43,88,69,21
87,37,49,75,64,11
87,49,59,77,55,20
79,54,57,76,65,17
72,53,40,85,71,14
73,52,39,86,76,18
78,52,49,81,63,13
76,49,48,77,72,21
81,54,49,86,75,28
83,49,46,86,77,15
82,51,56,77,74,19
81,49,43,87,70,20
77,56,55,78,76,23
90,61,48,103,81,18
79,43,57,65,64,20
79,59,46,92,68,23
91,40,54,77,65,26
86,52,49,89,69,18
78,40,47,71,71,24
78,61,45,94,72,11
82,49,67,64,58,13
70,52,28,94,87,12
82,57,49,90,68,19
67,52,43,76,74,28
85,52,41,96,72,15
83,57,46,94,70,24
69,48,49,68,65,21
74,57,39,92,80,16
67,53,40,80,63,13
82,52,56,78,74,24
102,53,51,104,68,25
89,44,53,80,88,29
75,49,46,78,69,14
75,58,55,78,64,19
77,41,47,71,78,16
76,58,51,83,63,18
91,50,57,84,73,15
82,56,50,88,69,23
75,52,44,83,77,19
75,56,45,86,74,26
81,53,53,81,66,20
87,43,56,74,62,14
74,47,50,71,64,23
66,60,53,73,39,17
84,51,57,78,66,21
87,51,48,90,86,16
85,60,43,102,72,20
55,41,41,55,64,11
72,32,51,53,57,21
66,62,41,87,67,21
86,49,55,80,82,21
72,39,42,69,80,24
73,39,47,65,77,20
69,49,39,79,76,21
82,50,72,60,50,17
65,51,39,77,68,15
79,46,46,79,86,18
71,42,48,65,71,28
86,51,61,76,75,37
71,38,29,80,77,24
80,53,50,83,74,17
80,52,43,89,64,12
86,48,48,86,68,22
83,49,44,88,70,11
82,40,42,80,68,16
76,50,43,83,72,20
84,53,41,96,82,24
81,49,67,63,65,22
87,60,58,89,72,11
74,49,56,67,73,24
77,58,53,82,75,14
89,56,61,84,60,10
80,46,60,66,69,27
86,52,49,89,82,25
70,37,27,80,96,17
96,49,69,76,59,25
79,49,54,74,71,19
102,58,72,88,63,22
63,40,43,60,81,16
94,55,64,85,73,14
89,49,60,78,58,15
73,51,59,65,62,26
86,35,47,74,70,24
68,41,46,63,59,26
77,54,47,84,71,24
77,45,44,78,74,17
72,36,30,78,86,12
92,48,62,78,66,22
72,54,42,84,82,17
95,47,63,79,72,20
77,43,52,68,61,19
79,57,59,77,53,22
74,51,49,76,73,17
99,42,58,83,66,11
86,50,54,82,71,13
96,50,42,104,77,13
77,58,53,82,74,17
75,53,45,83,71,21
84,49,50,83,76,19
80,51,56,75,68,14
75,58,55,78,64,23
77,55,44,88,75,18
77,42,51,68,53,19
69,45,40,74,75,19
102,57,66,93,85,23
80,53,55,78,61,21
91,49,64,76,65,22
104,45,67,82,67,22
76,50,57,69,63,16
62,50,43,69,66,21
67,47,39,75,65,22
79,40,50,69,69,21
84,58,61,81,71,25
80,52,50,82,74,16
85,49,45,89,78,15
87,36,54,69,72,16
77,56,53,80,70,20
81,56,38,99,84,11
101,51,58,94,70,21
109,54,61,102,80,20
81,46,41,86,85,17
91,53,53,91,71,21
76,54,60,70,67,13
69,45,40,74,80,16
70,55,43,82,60,18
78,67,46,99,62,20
77,54,42,89,74,15
84,49,51,82,70,20
69,52,26,95,89,16
76,53,49,80,69,19
87,59,47,99,82,20
83,50,61,72,67,29
76,51,43,84,67,11
93,52,64,81,62,25
87,56,39,104,80,24
93,47,69,71,58,20
72,58,44,86,77,20
82,58,43,97,81,17
73,49,43,79,78,21
86,48,61,73,62,24
74,59,52,81,60,21
69,49,39,79,82,29
73,47,37,83,63,19
71,59,40,90,78,21
79,60,49,90,74,29
80,49,50,79,75,17
76,49,55,70,61,23
82,70,52,100,66,18
87,49,53,83,75,18
89,50,48,91,81,20
79,39,37,81,85,17
85,52,54,83,69,13
69,41,50,60,63,31
57,44,37,64,61,20
96,47,57,86,71,25
83,39,42,80,69,17
81,44,44,81,79,28
79,42,52,69,64,12
75,56,55,76,53,18
72,41,50,63,63,21
83,51,61,73,60,26
81,44,45,80,65,19
87,57,49,95,81,21
89,55,62,82,66,19
71,61,36,96,80,14
67,44,38,73,62,20
81,43,52,72,76,19
92,44,57,79,60,20
86,58,52,92,72,24
101,46,58,89,71,18
85,47,55,77,60,14
80,40,38,82,80,27
59,46,38,67,73,27
83,47,56,74,70,22
82,49,54,77,72,16
76,58,40,94,73,19
68,50,41,77,78,15
80,44,39,85,87,22
66,49,46,69,62,15
95,44,50,89,81,15
74,48,45,77,67,21
78,63,55,86,74,27
69,35,39,65,73,17
68,61,47,82,65,15
78,54,43,89,68,19
76,41,49,68,76,22
105,38,83,60,54,17
90,42,79,53,60,29
60,54,45,69,69,15
71,44,36,79,78,11
82,42,58,66,61,14
90,53,56,87,64,25
66,44,42,68,73,20
88,37,64,61,69,17
74,47,56,65,55,20
80,35,37,78,76,25
77,58,59,76,62,19
77,67,50,94,72,17
80,44,47,77,83,21
75,45,48,72,74,18
89,48,64,73,66,16
68,44,42,70,62,10
75,43,38,80,79,21
77,47,51,73,72,23
68,47,31,84,74,25
69,47,39,77,67,20
88,53,46,95,81,26
87,46,68,65,54,20
88,48,56,80,69,21
86,55,62,79,58,22
76,53,51,78,70,30
87,53,55,85,73,18
80,49,51,78,70,16
73,48,36,85,79,17
75,48,54,69,64,15
91,51,57,85,72,21
87,68,42,113,82,28
91,49,58,82,62,15
75,52,54,73,63,28
78,51,48,81,70,9
78,50,50,78,80,22
74,48,49,73,61,19
62,60,36,86,78,18
81,65,58,88,64,19
68,61,47,82,73,25
76,53,49,80,78,23
71,47,50,68,73,20
76,44,44,76,76,20
74,58,65,67,60,27
68,51,47,72,63,19
80,52,54,78,55,18
93,51,58,86,73,24
99,50,63,86,73,18
75,63,51,87,69,15
76,40,44,72,71,12
70,47,49,68,65,17
80,60,43,97,83,17
83,55,43,95,72,16
86,62,56,92,64,18
85,54,56,83,62,16
80,57,55,82,82,25
70,60,37,93,76,25
103,36,50,89,76,21
80,49,37,92,77,18
72,57,52,77,67,26
72,40,34,78,87,10
74,48,33,89,82,18
65,50,45,70,63,27
83,46,49,80,72,19
85,55,54,86,69,19
83,47,46,84,72,16
90,53,54,89,71,24
73,54,52,75,72,17
89,54,55,88,77,27
78,50,45,83,74,14
73,53,53,73,65,21
86,56,63,79,65,17
74,49,51,72,57,18
68,49,44,73,56,16
77,48,46,79,72,16
68,36,38,66,67,19
80,38,46,72,74,18
89,58,63,84,78,19
91,42,56,77,72,18
83,52,57,78,71,28
86,49,49,86,71,17
92,44,63,73,63,25
77,44,54,67,74,19
78,40,59,59,62,20
87,40,44,83,77,14
85,39,46,78,82,24
74,41,40,75,83,26
88,63,59,92,65,19
89,60,59,90,59,21
76,52,40,88,82,19
78,56,44,90,70,12
73,45,35,83,89,20
84,63,54,93,81,26
83,55,52,86,67,14
81,50,55,76,62,25
85,47,58,74,56,21
80,49,46,83,85,17
80,59,61,78,50,22
76,46,40,82,70,20
80,46,63,63,58,13
84,41,48,77,71,27
92,64,75,81,64,17
57,42,36,63,66,20
74,36,40,70,67,21
65,55,57,63,60,26
76,46,57,65,61,27
93,46,61,78,61,18
94,43,51,86,62,26
84,49,53,80,66,16
70,41,45,66,81,18
103,51,69,85,60,26
82,58,72,68,58,24
70,47,49,68,67,19
84,60,53,91,71,24
89,49,54,84,78,18
72,56,41,87,88,20
76,39,53,62,74,22
84,50,54,80,60,16
73,37,34,76,73,20
79,60,59,80,61,16
84,53,54,83,74,18
76,38,55,59,68,19
74,56,44,86,66,21
65,50,47,68,66,29
73,46,39,80,79,18
78,42,42,78,76,14
92,53,54,91,76,20
79,49,47,81,67,20
71,49,46,74,72,16
71,52,41,82,63,18
62,51,40,73,67,22
83,57,43,97,76,28
67,48,50,65,64,18
83,42,55,70,71,17
85,46,49,82,71,20
81,58,61,78,66,17
89,53,54,88,72,35
88,50,50,88,70,26
78,41,41,78,81,18
65,34,47,52,56,20
88,51,50,89,84,20
74,55,61,68,58,16
90,47,49,88,69,11
73,50,60,63,64,20
99,58,55,102,72,19
81,59,56,84,73,25
95,66,52,109,91,21
74,42,40,76,67,21
81,42,53,70,72,20
71,46,37,80,79,25
82,52,36,98,90,27
80,45,52,73,67,18
84,57,50,91,66,17
75,42,45,72,70,19
86,47,58,75,73,18
80,50,51,79,70,23
74,47,56,65,55,13
77,61,45,93,72,19
78,52,57,73,65,19
94,45,65,74,58,15
74,45,53,66,64,19
59,49,44,64,62,20
93,53,55,91,73,18
98,51,70,79,70,20
73,51,44,80,85,18
66,66,58,74,59,21
67,55,47,75,67,16
66,52,42,76,74,24
78,42,42,78,66,14
69,61,62,68,60,19
82,62,48,96,86,18
81,49,58,72,53,19
73,50,48,75,67,20
78,55,55,78,53,23
71,50,46,75,68,18
77,43,48,72,66,23
70,42,38,74,80,21
91,43,58,76,62,20
69,55,36,88,82,21
74,51,46,79,64,20
71,55,39,87,71,14
81,51,47,85,71,18
88,58,52,94,67,26
57,57,29,85,81,16
96,47,58,85,75,16
83,51,57,77,62,25
87,47,46,88,80,18
96,69,77,88,62,23
83,58,60,81,68,24
86,41,34,93,84,18
56,45,39,62,57,22
83,49,52,80,70,21
80,44,48,76,71,16
91,51,61,81,60,25
68,44,38,74,69,19
57,53,40,70,70,17
71,44,47,68,69,14
71,48,50,69,61,19
79,51,48,82,70,21
73,38,59,52,49,30
75,65,47,93,67,14
74,57,39,92,77,29
84,43,33,94,82,19
70,56,53,73,54,17
79,57,60,76,78,30
74,50,51,73,62,24
77,62,51,88,66,27
80,47,41,86,79,19
78,43,44,77,70,10
80,44,53,71,67,23
91,50,61,80,60,18
84,39,54,69,61,19
70,38,36,72,58,14
79,53,62,70,57,24
85,53,49,89,67,18
91,48,70,69,59,16
87,58,50,95,84,22
76,44,42,78,79,18
86,41,64,63,70,24
81,41,42,80,67,16
81,42,44,79,74,16
77,57,51,83,61,21
100,45,69,76,58,19
67,53,47,73,74,25
74,39,56,57,57,15
89,39,61,67,63,18
92,48,55,85,73,20
90,43,55,78,70,18
68,42,32,78,73,16
74,54,43,85,74,33
71,46,51,66,58,10
75,60,53,82,68,17
79,30,45,64,78,10
83,53,43,93,65,15
86,60,53,93,76,24
68,57,41,84,66,26
79,47,49,77,65,23
89,46,60,75,67,15
93,52,57,88,69,31
89,48,58,79,63,20
80,50,58,72,64,22
76,48,52,72,74,20
79,44,48,75,65,23
76,46,53,69,63,23
74,58,56,76,62,22
89,57,63,83,55,23
92,43,60,75,77,18
84,53,70,67,56,30
71,40,56,55,61,18
81,54,47,88,85,18
78,55,42,91,75,20
73,49,49,73,58,17
95,49,55,89,72,31
70,39,40,69,78,21
91,52,52,91,74,18
82,52,65,69,55,11
64,49,46,67,66,16
91,44,56,79,69,27
77,44,55,66,61,21
87,45,60,72,63,26
69,51,46,74,72,13
79,48,49,78,68,25
75,58,49,84,64,21
83,51,56,78,67,18
79,57,47,89,70,20
82,43,47,78,76,16
76,59,53,82,62,20
68,44,36,76,69,21
88,54,44,98,92,21
74,48,45,77,80,19
89,63,59,93,65,19
92,46,55,83,66,18
71,52,33,90,72,14
89,62,60,91,71,20
79,43,57,65,62,23
62,52,45,69,57,26
82,48,44,86,81,22
71,46,50,67,58,10
99,67,46,120,78,9
87,48,57,78,72,24
86,55,60,81,75,23
78,50,40,88,83,25
59,49,39,69,75,14
77,44,48,73,65,23
71,50,39,82,69,14
80,53,49,84,70,19
67,44,36,75,84,21
95,45,34,106,82,17
77,54,46,85,68,20
85,48,56,77,80,26
60,58,45,73,80,26
72,65,53,84,74,26
76,49,40,85,72,17
84,51,49,86,83,23
64,57,45,76,73,17
90,48,51,87,65,14
76,42,49,69,63,28
92,58,54,96,70,20
84,51,55,80,63,14
78,45,38,85,83,22
80,37,48,69,66,16
76,40,57,59,52,16
86,47,39,94,73,18
76,50,71,55,62,20
78,46,49,75,76,26
82,48,59,71,57,24
80,59,43,96,78,19
88,48,64,72,64,27
81,53,55,79,73,12
72,49,45,76,78,16
77,37,46,68,68,14
76,47,57,66,52,23
94,44,51,87,67,21
110,52,49,113,85,17
86,44,47,83,73,17
76,42,53,65,76,24
94,56,52,98,74,17
73,58,37,94,79,18
72,58,45,85,71,15
88,59,49,98,73,22
85,49,57,77,65,22
84,53,58,79,66,15
67,47,48,66,64,23
83,48,45,86,72,22
83,65,57,91,68,13
98,44,55,87,66,20
88,51,60,79,63,16
87,46,62,71,70,27
83,52,54,81,79,27
98,56,52,102,85,19
79,56,45,90,83,19
79,39,45,73,72,16
77,49,50,76,75,18
82,50,53,79,70,21
92,42,57,77,78,18
83,50,50,83,72,17
71,44,51,64,61,20
84,43,49,78,68,20
68,49,40,77,75,24
67,51,41,77,67,25
81,46,45,82,67,24
74,39,48,65,78,20
75,46,53,68,73,20
71,46,42,75,71,25
80,54,51,83,68,20
87,48,56,79,69,29
78,46,50,74,54,15
98,61,63,96,70,17
89,60,64,85,71,21
87,44,69,62,69,9
80,53,53,80,63,18
92,64,61,95,72,19
87,46,53,80,63,21
76,54,43,87,82,14
70,58,46,82,53,18
90,57,61,86,64,30
75,47,48,74,77,20
87,43,54,76,74,17
82,53,53,82,64,17
61,54,30,85,68,24
76,43,51,68,65,28
77,53,63,67,61,15
79,50,41,88,92,15
77,45,58,64,62,19
101,46,73,74,61,16
78,48,47,79,80,17
96,50,58,88,67,18
73,45,50,68,70,19
79,40,33,86,85,17
76,45,48,73,63,15
83,57,47,93,82,19
73,44,43,74,66,25
88,61,55,94,70,16
75,44,48,71,82,21
85,44,71,58,54,21
84,49,60,73,59,20
71,55,43,83,79,20
100,38,78,60,61,22
79,61,52,88,69,18
84,52,55,81,79,18
65,42,49,58,66,24
83,63,52,94,78,22
74,50,54,70,63,13
89,60,59,90,70,20
71,44,52,63,62,21
81,58,47,92,66,16
63,35,36,62,78,18
69,54,39,84,87,23
80,56,52,84,76,22
80,55,34,101,70,18
94,47,55,86,71,27
66,51,48,69,57,22
91,57,56,92,68,19
71,47,40,78,81,19
79,47,44,82,75,26
79,55,47,87,73,20
89,40,61,68,61,23
93,52,72,73,64,25
74,58,54,78,61,25
88,39,58,69,65,24
90,55,66,79,63,21
80,46,48,78,69,17
76,49,41,84,79,24
79,58,48,89,67,16
79,51,49,81,63,22
88,41,48,81,77,17
58,51,42,67,63,30
82,47,52,77,67,20
89,50,52,87,72,12
78,52,59,71,65,20
89,54,53,90,78,16
100,47,60,87,62,19
89,41,55,75,75,22
87,56,62,81,70,20
81,47,50,78,80,19
72,48,42,78,72,24
60,48,30,78,80,21
95,48,63,80,61,17
78,57,54,81,83,18
87,44,57,74,68,14
74,52,41,85,83,19
90,44,53,81,76,15
92,54,59,87,79,17
81,66,51,96,67,25
79,51,52,78,69,15
88,36,46,78,67,18
67,50,48,69,62,21
75,45,40,80,79,16
83,46,46,83,64,18
77,49,53,73,79,22
86,44,58,72,51,18
87,52,58,81,71,26
94,51,57,88,75,20
75,41,60,56,69,23
77,39,49,67,65,22
77,51,55,73,68,24
82,59,57,84,75,20
90,43,49,84,68,17
72,42,49,65,65,17
68,56,41,83,66,21
81,52,62,71,61,18
72,45,50,67,65,26
81,44,48,77,77,17
72,53,47,78,68,12
63,44,45,62,60,22
80,51,47,84,67,20
80,44,57,67,57,10
84,45,55,74,68,17
78,53,56,75,81,25
81,51,47,85,74,20
64,45,42,67,71,14
66,66,48,84,70,24
79,56,48,87,60,13
79,45,56,68,71,21
83,54,55,82,66,15
71,51,51,71,57,23
77,62,46,93,72,25
83,57,63,77,48,21
76,57,47,86,69,18
96,49,67,78,57,21
79,50,55,74,59,15
70,55,46,79,77,14
83,47,63,67,50,19
69,61,43,87,86,15
96,60,52,104,74,18
90,52,46,96,87,30
69,42,43,68,73,16
73,58,43,88,73,14
72,40,40,72,81,20
79,45,53,71,61,26
82,41,56,67,69,21
69,46,37,78,76,16
75,48,41,82,76,20
69,59,48,80,70,25
82,57,44,95,78,5
77,49,52,74,63,19
103,57,59,101,72,17
86,46,64,68,62,25
80,42,49,73,71,21
77,43,39,81,85,23
92,37,51,78,75,24
87,58,59,86,62,19
99,41,49,91,78,14
91,51,56,86,76,19
78,51,52,77,70,15
68,55,52,71,51,16
81,38,42,77,80,26
67,60,47,80,64,20
79,54,37,96,86,22
79,41,55,65,61,21
85,51,60,76,61,16
92,46,65,73,66,27
70,51,41,80,91,25
84,43,58,69,61,18
86,42,37,91,84,16
80,54,54,80,75,25
89,59,70,78,61,21
75,47,60,62,59,20
85,44,45,84,81,18
73,56,46,83,73,21
72,41,45,68,67,24
82,49,46,85,76,19
85,55,53,87,69,19
79,42,43,78,86,21
97,42,61,78,69,14
107,52,79,80,57,24
64,47,43,68,64,28
77,51,43,85,74,20
84,38,50,72,74,23
84,37,43,78,81,20
85,52,53,84,70,17
73,46,54,65,59,17
86,37,41,82,72,18
83,63,48,98,70,21
97,55,47,105,78,25
88,49,65,72,69,17
65,51,33,83,79,20
73,51,37,87,84,31
81,49,43,87,83,17
81,49,64,66,57,22
88,53,55,86,71,25
73,45,57,61,60,22
95,45,60,80,68,21
72,45,41,76,75,26
88,52,51,89,72,16
79,46,49,76,75,20
83,47,52,78,71,26
85,54,45,94,75,21
92,51,53,90,71,15
82,45,49,78,68,26
85,47,44,88,75,26
69,59,52,76,62,21
77,33,47,63,71,27
73,37,30,80,84,23
69,55,49,75,66,22
84,48,37,95,82,16
83,64,51,96,71,16
83,42,53,72,63,13
68,50,51,67,61,21
85,54,55,84,74,17
80,54,39,95,81,21
68,52,38,82,80,13
90,56,62,84,64,20
89,48,50,87,79,25
78,56,55,79,68,13
84,63,57,90,75,27
94,43,43,94,77,20
95,50,61,84,69,18
72,47,42,77,75,17
80,52,40,92,77,18
67,55,53,69,61,11
80,43,41,82,73,15
80,51,44,87,65,25
90,56,67,79,73,31
73,43,43,73,77,19
65,34,43,56,70,15
80,46,46,80,73,13
75,53,48,80,69,26
88,63,37,114,90,14
82,40,52,70,70,32
79,53,54,78,66,18
66,41,51,56,61,22
84,44,49,79,77,27
79,54,47,86,82,32
78,47,40,85,79,17
74,40,48,66,63,21
64,39,44,59,66,14
80,59,60,79,72,14
65,51,38,78,61,17
80,62,53,89,68,24
85,37,48,74,66,17
85,47,52,80,73,18
91,54,73,72,54,12
69,37,46,60,74,15
67,48,40,75,72,23
66,47,42,71,67,21
69,64,38,95,74,20
94,43,47,90,82,26
71,61,51,81,72,24
81,52,45,88,71,21
87,62,64,85,54,13
69,32,44,57,62,16
70,61,60,71,54,22
86,42,43,85,83,11
65,45,38,72,50,13
72,50,39,83,76,13
81,40,50,71,69,21
64,42,39,67,73,22
87,50,59,78,71,21
81,43,55,69,61,24
83,64,44,103,91,23
86,48,46,88,73,26
78,46,54,70,52,19
84,49,41,92,78,21
91,47,62,76,62,20
87,51,61,77,61,15
95,49,84,60,51,25
66,52,44,74,52,11
75,51,49,77,76,20
91,48,60,79,69,21
88,49,54,83,74,20
87,33,61,59,63,14
84,55,46,93,80,21
63,49,46,66,68,27
69,49,49,69,69,20
93,44,56,81,75,19
86,65,54,97,69,17
98,52,59,91,70,21
73,54,51,76,66,18
83,41,55,69,56,22
72,51,44,79,80,24
76,58,39,95,81,22
64,47,37,74,76,22
84,50,58,76,57,17
95,44,65,74,64,16
82,56,44,94,88,22
71,47,56,62,69,20
73,47,38,82,84,19
79,54,51,82,67,26
76,46,47,75,73,14
102,48,56,94,74,17
88,55,61,82,66,23
76,47,41,82,72,18
92,50,55,87,67,15
89,40,50,79,74,18
79,46,52,73,69,25
74,49,48,75,78,23
84,49,54,79,68,16
66,60,46,80,70,18
90,46,55,81,73,17
85,47,59,73,68,22
76,62,36,102,86,12
81,46,52,75,72,19
87,43,43,87,75,25
58,59,46,71,59,18
65,48,39,74,69,17
73,39,55,57,61,16
84,56,58,82,73,24
64,47,32,79,79,16
91,54,47,98,80,18
78,57,54,81,60,19
83,37,64,56,54,29
87,47,60,74,71,16
67,60,51,76,75,19
78,46,47,77,63,22
87,64,53,98,75,20
63,42,44,61,71,20
68,59,44,83,80,19
76,35,55,56,59,16
88,59,59,88,67,14
81,57,41,97,84,15
77,41,44,74,79,23
83,44,57,70,59,22
91,57,56,92,61,12
71,52,43,80,82,24
67,59,33,93,64,22
81,55,41,95,79,18
73,45,41,77,64,13
70,47,42,75,67,27
68,55,48,75,74,28
86,42,60,68,69,20
87,37,48,76,68,17
91,45,49,87,81,22
84,48,55,77,65,14
74,33,42,65,68,11
79,59,59,79,57,15
91,54,56,89,70,19
77,42,55,64,70,13
75,50,50,75,67,12
74,54,53,75,65,21
87,53,54,86,62,23
79,43,32,90,97,15
64,49,27,86,79,14
91,48,54,85,73,20
86,43,59,70,58,18
89,50,63,76,56,26
83,40,49,74,69,26
77,56,64,69,53,20
84,43,52,75,63,19
85,60,71,74,59,21
81,50,56,75,71,19
74,49,51,72,60,19
84,57,57,84,56,21
95,62,69,88,59,18
87,56,50,93,82,19
94,49,47,96,77,20
86,45,62,69,69,18
74,46,44,76,71,22
78,33,39,72,71,25
86,47,62,71,69,25
78,50,55,73,58,17
82,45,53,74,74,27
78,54,41,91,77,20
76,42,40,78,79,22
90,50,56,84,68,12
61,39,41,59,62,15
72,51,43,80,78,23
81,54,47,88,76,12
71,49,39,81,70,18
62,47,44,65,66,23
87,49,46,90,71,17
92,28,62,58,64,22
87,50,54,83,72,14
74,47,41,80,68,25
68,44,50,62,63,18
83,50,40,93,77,19
72,56,54,74,68,22
78,45,52,71,67,19
82,54,40,96,70,23
69,45,52,62,66,19
72,45,55,62,60,29
94,57,58,93,73,23
83,62,47,98,71,18
74,45,46,73,73,27
74,49,48,75,71,27
96,38,59,75,72,17
74,51,49,76,69,17
76,40,45,71,76,19
74,39,55,58,51,18
68,54,46,76,87,23
62,52,36,78,73,15
65,45,50,60,71,25
105,58,60,103,67,13
87,45,42,90,83,18
78,48,55,71,74,12
83,62,51,94,70,18
75,45,45,75,55,21
65,50,44,71,59,21
69,50,48,71,70,18
69,58,41,86,82,25
94,45,63,76,66,27
71,49,38,82,76,26
83,43,56,70,56,17
72,39,44,67,60,22
76,47,44,79,74,21
74,52,42,84,69,18
83,42,50,75,69,12
78,63,51,90,65,16
74,55,41,88,80,18
80,39,29,90,86,19
61,39,42,58,75,23
80,50,44,86,78,18
65,53,41,77,63,26
76,56,57,75,67,20
89,45,49,85,75,18
85,48,59,74,57,21
71,64,51,84,74,25
66,45,38,73,72,22
70,55,50,75,70,20
99,56,64,91,61,18
99,43,69,73,51,18
76,51,46,81,66,20
90,47,54,83,67,25
72,51,48,75,55,25
59,66,46,79,54,27
80,35,43,72,82,21
73,58,52,79,79,23
98,50,52,96,78,19
98,42,54,86,82,20
76,49,51,74,65,19
83,41,46,78,79,19
86,51,39,98,76,23
70,51,59,62,61,21
69,43,45,67,67,23
76,46,65,57,57,16
82,55,54,83,78,21
79,49,52,76,65,24
63,45,38,70,63,24
71,47,44,74,76,23
80,50,52,78,64,21
90,41,50,81,86,8
84,42,61,65,59,20
68,60,40,88,71,24
89,45,51,83,62,20
75,41,55,61,65,25
99,44,65,78,63,19
95,49,61,83,64,18
82,46,52,76,62,24
80,59,68,71,63,13
81,54,45,90,83,20
81,40,58,63,68,25
70,43,52,61,60,17
74,40,48,66,74,20
84,51,64,71,62,27
72,49,48,73,68,20
88,44,64,68,55,12
87,39,50,76,70,24
81,58,54,85,76,25
77,48,47,78,72,14
76,50,57,69,69,23
72,50,40,82,73,12
84,55,41,98,83,22
88,38,50,76,70,14
86,34,64,56,56,23
85,60,60,85,68,18
72,35,58,49,55,28
81,49,31,99,91,18
96,55,65,86,70,17
85,55,55,85,71,32
77,55,53,79,68,12
77,56,49,84,77,27
84,52,42,94,79,17
89,42,51,80,68,17
79,52,59,72,74,22
77,52,54,75,69,25
70,46,37,79,67,15
100,57,52,105,73,16
83,52,55,80,70,27
72,40,43,69,76,33
105,41,54,92,75,15
88,50,50,88,70,17
89,44,51,82,80,21
74,47,38,83,72,21
77,46,47,76,71,19
95,41,60,76,69,27
94,44,53,85,73,16
92,46,58,80,67,20
79,45,59,65,59,20
94,52,42,104,82,11
68,52,47,73,67,15
80,42,48,74,74,17
69,51,47,73,80,18
92,49,57,84,70,34
74,59,43,90,70,17
79,44,41,82,79,21
81,41,57,65,58,18
93,52,36,109,81,14
72,46,36,82,79,23
82,45,59,68,53,16
67,63,54,76,64,18
84,46,34,96,87,19
75,58,38,95,73,21
74,53,50,77,70,31
78,53,60,71,67,22
93,54,65,82,60,20
78,66,64,80,64,19
72,48,35,85,78,18
80,31,47,64,80,17
72,57,46,83,60,17
86,52,54,84,71,23
80,45,41,84,80,28
97,46,51,92,71,22
81,47,38,90,81,20
79,47,55,71,60,15
60,54,46,68,56,19
85,43,65,63,54,17
86,44,53,77,68,17
80,59,48,91,75,19
88,47,62,73,65,26
81,54,47,88,77,16
93,60,55,98,80,21
70,53,46,77,71,23
71,39,43,67,62,23
66,44,42,68,67,13
78,49,62,65,59,19
71,40,40,71,71,24
93,48,57,84,72,25
64,62,44,82,68,16
82,40,51,71,72,33
71,57,36,92,72,15
78,52,60,70,52,25
88,52,42,98,86,27
81,65,71,75,52,17
80,53,59,74,68,22
77,41,26,92,94,21
93,48,48,93,80,16
78,54,59,73,72,26
99,58,48,109,80,19
75,48,55,68,59,24
107,52,57,102,72,22
77,34,38,73,68,16
73,30,41,62,68,18
92,51,39,104,80,22
85,47,41,91,82,15
70,45,53,62,57,19
70,49,46,73,67,24
67,47,46,68,75,27
83,51,59,75,56,24
73,39,48,64,71,17
80,61,54,87,79,20
76,58,55,79,54,19
83,58,42,99,70,19
73,44,45,72,66,28
82,53,65,70,64,20
82,41,61,62,62,24
90,46,55,81,81,21
75,44,54,65,70,23
72,55,48,79,59,22
92,42,47,87,79,16
84,37,58,63,66,17
81,41,52,70,56,18
90,61,51,100,82,27
71,53,42,82,69,15
75,53,53,75,62,11
79,51,52,78,63,23
77,63,42,98,86,16
75,49,53,71,57,16
85,47,45,87,67,19
89,44,52,81,78,25
88,41,63,66,65,22
83,46,59,70,58,25
81,51,50,82,79,18
83,49,53,79,68,17
81,39,54,66,64,23
81,42,40,83,84,24
70,68,52,86,66,19
87,37,57,67,60,22
85,51,59,77,55,21
98,51,58,91,69,18
91,48,49,90,65,14
64,44,46,62,65,24
88,43,46,85,74,16
82,63,62,83,59,21
88,48,46,90,69,22
100,41,54,87,82,20
81,58,53,86,73,25
70,55,48,77,65,14
71,46,46,71,66,36
88,63,58,93,71,20
75,37,45,67,73,15
77,44,39,82,84,21
90,67,64,93,63,21
71,53,42,82,79,17
68,55,45,78,67,19
88,44,43,89,86,14
80,47,58,69,54,14
57,69,34,92,86,17
75,45,33,87,85,21
89,47,59,77,65,19
62,46,43,65,76,14
90,55,49,96,66,25
88,55,51,92,76,21
88,49,59,78,74,16
78,57,60,75,65,14
73,55,39,89,83,21
85,54,35,104,73,15
74,55,55,74,58,16
86,48,48,86,82,13
74,66,58,82,56,21
70,61,53,78,65,23
74,46,62,58,58,22
85,47,65,67,66,16
